nodev,nPathsTime,nPathsDist,nPathsHops,cbHops,cbDist,cbTime
1395,1478949,1076090,1891010,0.10000342685763712,0.0569075190544919,0.07821215548710772
378,560546,110312,25562,0.0013518107240759805,0.005833696291145825,0.029643693534852307
2000,308797,340019,155665,0.008232126451892948,0.017981430662295236,0.016330298731026156
209,415765,538350,142281,0.007524332275731734,0.02846988902692685,0.0219871522453427
4034,114392,114164,103566,0.005476943488367616,0.006037403939574769,0.0060494614016313114
1226,94026,168433,95296,0.005039596070790417,0.008907344327059292,0.004972433891791259
2872,46510,49532,52842,0.0027944754824201145,0.002619430748178213,0.0024596164923235218
2726,31049,34026,29869,0.0015795804130124976,0.0017994175611223424,0.001641983067515653
923,210773,290572,112489,0.0059488239003435955,0.015366495020585472,0.011146436184401325
3171,32082,39772,26731,0.0014136316589185133,0.0021032867583894023,0.0016966118320086694
1148,41189,41189,41189,0.0021782228273987,0.0021782228273987,0.0021782228273987
375,525995,82874,15274,0.0008077441905772838,0.004382675923130929,0.02781651208083661
2833,36115,57370,24000,0.0012692065322675665,0.0030339324481745956,0.0019098914130351319
3028,297918,302765,315411,0.016680070897876893,0.01601130482258291,0.01575497798667037
775,133674,133674,133674,0.007069163083097279,0.007069163083097279,0.007069163083097279
41,220184,343936,55759,0.002948736959696135,0.018188575745082407,0.011644123795866745
3055,25172,25246,420980,0.02226294024808334,0.0013350995047344578,0.0013311861179266327
2110,392619,499965,229360,0.012129383760037044,0.02643995182938141,0.020763108312181654
2036,142396,154081,16635,0.000879718777677957,0.008148358820763289,0.007530413890365516
2431,81331,105153,57872,0.003060480018141192,0.005560869770313809,0.004301076519827227
796,321824,12817,12817,0.0006778091718363917,0.0006778091718363917,0.01701921346001989
677,137855,131633,117815,0.006230481983295973,0.006961227644249024,0.007290269437739391
801,47519,48544,47424,0.0025079521077607113,0.002567181745933198,0.0025129760502842703
1982,39614,40991,38244,0.0020224806091683673,0.0021677518735074923,0.0020949311487186407
4181,129574,124776,102921,0.005442833562812926,0.0065986047612590784,0.006852340300501569
7241,121467,45034,316944,0.016761141465125484,0.0023815602905890663,0.006423612910622688
31,572283,58191,959555,0.0507447280862502,0.0030773498882992485,0.030264388412736657
819,243648,232356,195304,0.010328379690749368,0.012287823042148446,0.012884984715580335
702,325750,333237,365464,0.019327054004526414,0.017622774049718626,0.01722683449525666
1172,422701,639575,230424,0.012185651916300905,0.03382303199479287,0.022353952933168025
893,81309,97349,101246,0.0053542535235817515,0.005148166112904805,0.004299913080505982
2404,71186,139646,90868,0.004805427465587052,0.007384983975209858,0.0037645723419166247
3628,253767,255847,260355,0.013768511112855096,0.013530111819210837,0.013420113919747649
3258,332990,372247,150774,0.00797347273733792,0.019685763500708536,0.017609711799157372
4054,232741,252754,61742,0.003265139571469337,0.013366542827364854,0.012308183230270237
535,98645,396292,92990,0.004917646476481709,0.020957349795224102,0.005216703265647254
1758,91502,66492,124599,0.006589244363083605,0.003516336697647293,0.00483895567148112
2610,140170,166910,146219,0.007732587914234638,0.008826802595865813,0.0074126949844976996
3795,127647,128425,90576,0.004789985452777796,0.006791577037769259,0.006750433592681586
675,297918,302765,315411,0.016680070897876893,0.01601130482258291,0.01575497798667037
2532,202519,216772,212595,0.011242790113642638,0.011463684933862706,0.010709934904512304
7097,56749,56749,56176,0.002970789423194284,0.0030010917291521722,0.0030010917291521722
3016,74008,65960,68630,0.003629401846230129,0.003488202619515362,0.003913809876669086
1133,56395,53587,50833,0.002688232318948217,0.00283387376852592,0.0029823709328012254
1860,130348,112466,143481,0.0075877926023451125,0.005947607577416839,0.006893272211167198
186,536807,518936,156670,0.008285274475431651,0.027443206709533412,0.02838828962362315
3263,399103,439458,214745,0.011356489865491606,0.023240123510718344,0.02110600561031594
4607,80007,78379,69557,0.0036784249485389635,0.004144964116358316,0.004231058626130466
2483,66677,106633,72098,0.0038128021901427923,0.005639137506470309,0.0035261201646668554
4659,111309,178325,110576,0.005847657563000768,0.009430468952775575,0.00588642124584044
2260,54100,92265,54838,0.002900031159020367,0.004879305862486126,0.0028610030581531394
472,119155,123973,83260,0.004403088994858233,0.006556139226033626,0.006301346014680912
3208,332990,372247,150774,0.00797347273733792,0.019685763500708536,0.017609711799157372
3423,682067,530219,109209,0.005775365674267028,0.028039892430515703,0.03607016216017259
1137,56395,53587,50833,0.002688232318948217,0.00283387376852592,0.0029823709328012254
7155,16402,16402,16589,0.0008772861318244442,0.0008673968975938594,0.0008673968975938594
2418,66999,190760,67251,0.003556475354230255,0.010088076587306708,0.0035431486856414454
674,137855,131633,117815,0.006230481983295973,0.006961227644249024,0.007290269437739391
2098,142076,305281,72565,0.0038374988339164983,0.016144359974048957,0.007513491136601949
991,217933,443585,118428,0.006262899633474307,0.023458374150662854,0.011525082799861149
1045,144324,361371,179224,0.009478011314130097,0.019110601407169282,0.007632373481791011
2703,652267,701832,799753,0.04229382215835763,0.03711540662310045,0.03449423071594037
2336,54100,92265,54838,0.002900031159020367,0.004879305862486126,0.0028610030581531394
6867,261455,261455,261455,0.013826683078917358,0.013826683078917358,0.013826683078917358
1176,422701,639575,230424,0.012185651916300905,0.03382303199479287,0.022353952933168025
785,321824,321824,321977,0.017027304651663095,0.01701921346001989,0.01701921346001989
1267,174800,148907,264198,0.01397174280883444,0.007874739045848605,0.009244054243348777
3217,334736,360591,245123,0.01296298803370928,0.019069352194870586,0.017702046574379838
2809,30243,30243,30243,0.0015993588814736672,0.0015993588814736672,0.0015993588814736672
1492,449035,445036,156240,0.008262534525061859,0.02353510826225953,0.023746589800698614
4083,25925,25925,25925,0.0013710074728765275,0.0013710074728765275,0.0013710074728765275
3648,1075372,837483,1357477,0.07178827815845748,0.04428912059429327,0.0568695486257349
3720,184392,142533,215491,0.011395941035202924,0.007537658944320544,0.009751313787411713
3826,17295,17295,20956,0.0011082288370916301,0.0009146219573153151,0.0009146219573153151
1307,1075372,837483,1357477,0.07178827815845748,0.04428912059429327,0.0568695486257349
1990,64226,61884,48997,0.002591138019229748,0.0032726490434519203,0.0033965024475590302
817,243648,232356,195304,0.010328379690749368,0.012287823042148446,0.012884984715580335
1505,223141,201685,393153,0.020791348157524606,0.010665829977516006,0.011800500617363211
1424,120764,120764,120764,0.00638643573594835,0.00638643573594835,0.00638643573594835
3069,69376,77712,73533,0.00388869016405129,0.004109690751482381,0.0036688530159414458
2449,25936,84231,25936,0.0013715891925371502,0.004454438975809558,0.0013715891925371502
744,133674,133674,133674,0.007069163083097279,0.007069163083097279,0.007069163083097279
547,4326,4326,4326,0.00022877447744122886,0.00022877447744122886,0.00022877447744122886
3529,156974,179486,72525,0.0038353834896960527,0.009491866818774019,0.008301351091507042
4742,134964,173505,73893,0.003907728262035304,0.00917556997421184,0.00713738293420666
227,305274,385491,103333,0.005464621608283518,0.020386153972098187,0.01614398978881038
7256,56598,95171,58881,0.003113839576101941,0.005032985620101524,0.0029931063047199885
2043,159627,181890,145055,0.007671031397419661,0.00961899900642282,0.008441651296928119
3972,114202,114202,103561,0.005476679070340061,0.0060394135165841925,0.0060394135165841925
771,133674,133674,133674,0.007069163083097279,0.007069163083097279,0.007069163083097279
2220,130891,187200,130618,0.006907550784655208,0.00989981095168702,0.006921988008959752
408,262154,269758,205763,0.01088148932079047,0.014265775655476425,0.013863648719169652
3080,1426891,1162719,743738,0.03933154699565064,0.06148877291631719,0.07545914075140835
1482,77731,77731,77731,0.0041106955399870925,0.0041106955399870925,0.0041106955399870925
1997,30243,30243,30243,0.0015993588814736672,0.0015993588814736672,0.0015993588814736672
605,133441,241618,67458,0.0035674222605710628,0.012777630996392704,0.007056841203013181
1991,39614,40991,38244,0.0020224806091683673,0.0021677518735074923,0.0020949311487186407
2838,36115,57370,24000,0.0012692065322675665,0.0030339324481745956,0.0019098914130351319
1563,186792,294254,129213,0.006833249318912045,0.01556121245607752,0.00987823444063847
1221,415108,635767,230348,0.012181632762282058,0.03362165122500641,0.021952407716521873
2394,217979,586655,189535,0.010023294170555551,0.031024431591142883,0.011527515445714662
608,387270,243335,189616,0.010027577742601953,0.012868432147055346,0.02048023390630252
7249,56598,95171,58881,0.003113839576101941,0.005032985620101524,0.0029931063047199885
1868,36933,88413,34268,0.0018122153936560403,0.004675598214057181,0.0019531502023432514
2245,103169,105868,100961,0.005339181696011074,0.005598681548254281,0.0054559486969796905
2752,56172,56172,56172,0.0029705778887722393,0.0029705778887722393,0.0029705778887722393
125,112556,146234,95219,0.005035524033166059,0.007733381168317305,0.005952367101912842
1132,313451,313451,313451,0.01657641903107504,0.01657641903107504,0.01657641903107504
2993,64780,64780,64780,0.0034257999650122066,0.0034257999650122066,0.0034257999650122066
1420,120764,120764,120764,0.00638643573594835,0.00638643573594835,0.00638643573594835
2487,52389,68408,39060,0.0020656336312654647,0.0036176616858066535,0.0027705192091235643
2766,103549,166021,60895,0.0032203471576013943,0.008779789070566403,0.005476044467073927
2866,46510,49532,52842,0.0027944754824201145,0.002619430748178213,0.0024596164923235218
2594,179802,186586,69066,0.0036524590982329897,0.009867340417903174,0.009508578038115542
245,38232,90825,32625,0.0017253276298012231,0.004803153470550072,0.0020218460059022334
2556,259999,234133,241687,0.012781279965172972,0.012381797209141756,0.013749684549293126
1174,422701,639575,230424,0.012185651916300905,0.03382303199479287,0.022353952933168025
3627,257056,259864,262618,0.013888186712126825,0.013742545262549121,0.013594048098273815
2502,25941,78192,25941,0.001371853610564706,0.004135074882127732,0.001371853610564706
4117,47458,47458,47458,0.0025097501503480906,0.0025097501503480906,0.0025097501503480906
2162,40889,40218,70215,0.0037132223609652993,0.0021268728464473746,0.0021623577457453554
139,166372,173384,476531,0.025200677417833155,0.00916917105794499,0.008798351216100815
4275,81749,4305,6343,0.0003354407097572156,0.00022766392172549475,0.004323181866930887
3485,272858,484930,83540,0.004417896404401355,0.025644846820521292,0.014429714832560985
3302,122697,96994,76857,0.0040644752687703485,0.005129392432948348,0.0064886597454014
1503,147208,147208,146913,0.007769289136459375,0.007784889800085164,0.007784889800085164
1379,1745326,1498894,1209815,0.06397937920147025,0.07926691899902757,0.09229913167235095
3242,332990,372247,150774,0.00797347273733792,0.019685763500708536,0.017609711799157372
3305,248892,143969,97308,0.005145997885078848,0.007613599801834553,0.013162306342880799
429,148199,145877,128883,0.006815797729093366,0.007714501721149825,0.007837297453146713
1781,67104,150802,64691,0.0034210933241217143,0.007974953478292232,0.003548701464220116
439,1280009,624672,1413412,0.07474632263272357,0.03303490762186022,0.06769149100671981
1374,233680,195346,110718,0.005855167034983351,0.010330600802180834,0.012357840935845205
506,1012428,592195,1372328,0.07257365258390354,0.03131740676567465,0.05354084296044116
4019,159333,159333,159333,0.00842610351690784,0.00842610351690784,0.00842610351690784
3484,31641,32209,58965,0.0031182817989648774,0.0017033280499085853,0.001673290161978253
2201,13279,14359,54225,0.002867613508842033,0.0007593556915345828,0.0007022413975825423
1387,12976,12976,12976,0.0006862176651126643,0.0006862176651126643,0.0006862176651126643
128,54058,91703,34771,0.001838815847228148,0.004849585276188861,0.0028587819467216715
1698,154138,134606,141796,0.007498683727058827,0.0071184506034336695,0.008151373186277424
194,38875,104149,44176,0.0023361861570605005,0.005507774630380616,0.002055850164245902
1988,64226,61884,48997,0.002591138019229748,0.0032726490434519203,0.0033965024475590302
3108,233766,218114,226930,0.012000876598644954,0.011534654732458667,0.012362388925919164
1597,60793,53332,39419,0.0020846188456439666,0.002820388449120577,0.003214953029839257
291,387685,559883,115696,0.006118421623217849,0.029608631704398414,0.020502180602589647
1636,281199,289538,292426,0.015464541225203143,0.015311813372486945,0.014870816986129477
3075,78640,57121,81133,0.00429060556593602,0.0030207644304023193,0.0041587667373967265
3747,25934,25934,25934,0.001371483425326128,0.001371483425326128,0.001371483425326128
1496,436081,432082,143286,0.007577480299270439,0.02285005403646811,0.023061535574907196
673,295371,301593,315411,0.016680070897876893,0.015949325236923842,0.015620283443433474
2970,99248,99248,99248,0.0052485920797704765,0.0052485920797704765,0.0052485920797704765
543,70866,137861,60928,0.003222092316583262,0.007290586739372458,0.003747649588153057
953,188150,188150,188303,0.009958141568565816,0.00995005037692261,0.00995005037692261
2428,81331,105153,57872,0.003060480018141192,0.005560869770313809,0.004301076519827227
2913,27060,25865,27918,0.0014764044986602467,0.0013678344565458587,0.0014310303651316812
1736,75211,75406,44790,0.002368656690844346,0.003987741157173672,0.003977428854098998
3621,253767,255847,260355,0.013768511112855096,0.013530111819210837,0.013420113919747649
897,82000,90898,99687,0.005271807982589871,0.004807013973752386,0.004336455651914185
7318,46860,47392,46580,0.002463318344709302,0.002506259832384355,0.0024781257542524234
3379,31476,65425,38336,0.002027345900875393,0.0034599098905668973,0.0016645643670689136
1639,129320,237994,63291,0.0033470562764061065,0.012585980810020301,0.006838907864701737
980,75857,138304,45863,0.0024254007995578083,0.007314014176613897,0.004011591663259199
3916,99231,99231,99231,0.005247693058476787,0.005247693058476787,0.005247693058476787
1161,583783,717592,422396,0.022337823433487124,0.03794885224595615,0.030872549876114867
1131,313451,313451,313451,0.01657641903107504,0.01657641903107504,0.01657641903107504
3341,88020,200284,206818,0.010937281524604731,0.010591740046194887,0.0046548149570913005
3446,462490,361511,320494,0.016948878264690062,0.019118005111940842,0.02445813871285112
2372,102852,115239,71176,0.003764043505861513,0.006094253815499254,0.005439184594032656
2528,202519,216772,212595,0.011242790113642638,0.011463684933862706,0.010709934904512304
247,39950,269829,28973,0.0015321967024745085,0.014269530391467717,0.002112700040170387
2130,773726,339506,57936,0.0030638645688939054,0.017954301372668017,0.040917420557718964
6866,56749,56749,56176,0.002970789423194284,0.0030010917291521722,0.0030010917291521722
4079,25928,25928,44894,0.0023741565858175053,0.001371166123693061,0.001371166123693061
553,88053,221078,144571,0.007645435732352265,0.011691401739193712,0.004656560116073168
3138,295371,301593,315411,0.016680070897876893,0.015949325236923842,0.015620283443433474
3742,38904,38904,38904,0.0020573837888057255,0.0020573837888057255,0.0020573837888057255
235,112835,228845,234344,0.012392955649904608,0.012102148703198803,0.005967121627850453
2500,25941,78192,25941,0.001371853610564706,0.004135074882127732,0.001371853610564706
1263,174800,148907,264198,0.01397174280883444,0.007874739045848605,0.009244054243348777
3519,99898,125604,102452,0.005418031151828197,0.006642392386622309,0.005282966423352724
212,415765,538350,142281,0.007524332275731734,0.02846988902692685,0.0219871522453427
1122,313451,4327,4327,0.00022882736104674,0.00022882736104674,0.01657641903107504
243,50676,103842,45611,0.002412074130968999,0.005491539363488693,0.002679929592882967
3894,99231,99231,99231,0.005247693058476787,0.005247693058476787,0.005247693058476787
1129,313451,313451,313451,0.01657641903107504,0.01657641903107504,0.01657641903107504
3400,99271,99271,99271,0.005249808402697233,0.005249808402697233,0.005249808402697233
2966,99248,99248,99248,0.0052485920797704765,0.0052485920797704765,0.0052485920797704765
1386,621041,636371,123390,0.006525308084020626,0.03365359292273515,0.03284288725024924
1937,552797,324528,176946,0.0093575424607757,0.017162210729322034,0.029233898475746416
2234,44833,40655,69888,0.003695929421963154,0.0021499829820557466,0.0023709306858813255
3910,99231,99231,99231,0.005247693058476787,0.005247693058476787,0.005247693058476787
4085,65807,203830,30255,0.001599993484739801,0.01077926531133742,0.0034801114278721563
1538,464239,703403,797532,0.04217636767051737,0.037198486767358464,0.024550632138890117
1439,99018,142438,98701,0.005219664747555878,0.007532635001796985,0.0052364288505029125
813,121910,105353,170478,0.009015491300329592,0.005571446491416039,0.006447040347864127
3969,107001,147945,70251,0.0037151261707637005,0.00782386501734688,0.005658598673298412
345,267403,187162,164173,0.0086820601675818,0.009897801374677596,0.01414123476449767
2650,109971,117121,30821,0.0016299256054591112,0.006193780761071236,0.005815662981666523
2957,33654,33360,97951,0.005180002043422517,0.0017641970798519175,0.0017797448598721951
1899,530710,302984,170703,0.0090273901115696,0.01602288633218985,0.028065858280821677
6872,133685,133685,133685,0.007069744802757901,0.007069744802757901,0.007069744802757901
973,118144,184603,85777,0.0045361970299297935,0.009762472228174566,0.006247880689509141
2135,773726,339506,57936,0.0030638645688939054,0.017954301372668017,0.040917420557718964
1644,151475,300310,76991,0.004071561671908842,0.015881475571053037,0.008010544144801235
3670,688801,688801,689374,0.036456582665642556,0.03642628035968467,0.03642628035968467
2387,15654,16907,39804,0.002104979033765759,0.0008941031183769895,0.0008278399606715202
2716,207634,211501,200584,0.010607605127848231,0.01118493544921344,0.010980434546701829
3068,69376,77712,73533,0.00388869016405129,0.004109690751482381,0.0036688530159414458
433,1709513,1328322,1144110,0.06050466190136023,0.07024645663977994,0.09040521110818019
3968,114202,114202,103561,0.005476679070340061,0.0060394135165841925,0.0060394135165841925
2709,12973,12973,12973,0.0006860590142961308,0.0006860590142961308,0.0006860590142961308
283,73265,109101,22524,0.001191150330533111,0.005769654244871824,0.0038745173577743024
828,95764,87351,76610,0.004051413018209094,0.004619435825004342,0.005064345598169635
486,207950,227693,201779,0.010670801036434054,0.012041226789649959,0.010997145766043352
1,251149,163288,2089739,0.11051293289726218,0.008635258176704434,0.01328166464051946
2210,159388,226223,156905,0.008297702122726772,0.01196348788954857,0.008429012115210953
1461,184162,224231,160274,0.00847586698969383,0.011858143747370363,0.00973915055814415
568,275098,550024,1101129,0.05823167165288555,0.029087252237664,0.01454817410890596
599,555901,374440,70783,0.0037432602488956315,0.019801737247594483,0.02939804918725302
6835,103458,142563,105461,0.005577157920811243,0.007539245452485879,0.005471232058972412
1472,120764,120764,120764,0.00638643573594835,0.00638643573594835,0.00638643573594835
1215,415108,635767,230348,0.012181632762282058,0.03362165122500641,0.021952407716521873
2870,46510,49532,52842,0.0027944754824201145,0.002619430748178213,0.0024596164923235218
3084,40140,40229,40440,0.0021386130068708495,0.0021274545661079973,0.002122747925217505
3175,4619,4619,23820,0.0012596874832755598,0.0002442693738559954,0.0002442693738559954
2288,143243,216027,142113,0.0075154478300058615,0.011424286647756899,0.00757520630423346
2376,102852,115239,71176,0.003764043505861513,0.006094253815499254,0.005439184594032656
732,1033886,824347,1682776,0.0889912621476286,0.043594441552298815,0.05467561936749939
671,135308,130461,117815,0.006230481983295973,0.006899248058589958,0.007155574894502495
1688,83919,217557,140428,0.007426338954719576,0.011505198564188957,0.0044379392908900795
2141,710601,710601,710601,0.037579142959827706,0.037579142959827706,0.037579142959827706
3819,95393,110558,95198,0.005034413477450325,0.005846705658101568,0.005044725780524999
400,90961,174153,114289,0.006044014390263663,0.009209838550583063,0.004810345640899588
3639,1075372,833160,12979,0.0006863763159291978,0.04406050476766857,0.0568695486257349
664,135308,130461,117815,0.006230481983295973,0.006899248058589958,0.007155574894502495
571,303349,210068,1172312,0.061996085343985645,0.011109153242515966,0.016042188848201418
129,54058,91703,34771,0.001838815847228148,0.004849585276188861,0.0028587819467216715
1432,106601,105004,109600,0.005796043164021887,0.005552990113092648,0.005637445231093953
4108,47458,47458,47458,0.0025097501503480906,0.0025097501503480906,0.0025097501503480906
3775,60492,60492,60492,0.003199035064580401,0.003199035064580401,0.003199035064580401
489,207950,227693,201779,0.010670801036434054,0.012041226789649959,0.010997145766043352
210,415765,538350,142281,0.007524332275731734,0.02846988902692685,0.0219871522453427
730,641237,631768,1712490,0.09056264560178687,0.033410169686567334,0.033910924547152395
314,229642,55162,41666,0.002203448307227518,0.0029171654472059795,0.012144296936791189
1406,53746,186718,46261,0.0024464484745512455,0.009874321053830645,0.002842282261802193
1809,77961,80374,45104,0.0023852621429748468,0.004250466909353058,0.004122858769254657
369,691382,201068,84877,0.00448860178496976,0.010633200792915628,0.03656277294550894
2800,118813,120580,643031,0.0340057977354394,0.006376705152534298,0.0062832598215960996
2900,47977,50475,34527,0.001825912247483428,0.0026692999881752257,0.0025371967416083765
797,56298,57323,62929,0.0033279124112110705,0.0030314469187155716,0.002977241223066644
2422,212436,570139,130379,0.006894911602938044,0.030151005962520756,0.011234381620366364
2718,207634,211501,200584,0.010607605127848231,0.01118493544921344,0.010980434546701829
394,289141,463607,82236,0.0043489361828148165,0.02451720970020707,0.015290818581099019
1986,39614,40991,38244,0.0020224806091683673,0.0021677518735074923,0.0020949311487186407
63,319293,435421,152140,0.008045711742466148,0.023026632395269836,0.01688536505447117
2781,810530,555346,521812,0.027595299958983476,0.029368698786194334,0.04286374877495128
3412,258122,145024,110138,0.005824494543786885,0.007669392005648815,0.0136504220217487
1173,422701,639575,230424,0.012185651916300905,0.03382303199479287,0.022353952933168025
295,278924,265498,87059,0.004603993812195086,0.014040491495998932,0.014750506783591614
841,73816,69872,42828,0.0022648990568314726,0.003695083284274975,0.0039036562244109453
820,243648,232356,195304,0.010328379690749368,0.012287823042148446,0.012884984715580335
4008,231817,253273,61742,0.003265139571469337,0.01339398941862514,0.012259318778777936
3329,88020,200284,206818,0.010937281524604731,0.010591740046194887,0.0046548149570913005
760,133674,133674,133674,0.007069163083097279,0.007069163083097279,0.007069163083097279
3154,253595,230570,235454,0.012451656452021984,0.012193372922705534,0.01341101793959973
445,24129,46313,36466,0.0019284535585695451,0.0024491984220378253,0.0012760285173785046
747,133674,133674,133674,0.007069163083097279,0.007069163083097279,0.007069163083097279
1354,139022,472806,90900,0.004807119740963408,0.02500368598730413,0.007351984605370902
2522,86325,101383,59237,0.00313266613966391,0.005361498577536779,0.004565177245749903
120,50658,138238,35156,0.0018591760353499404,0.007310523858650161,0.002678977687983766
3730,113924,113883,78160,0.0041333826067513745,0.006022543646426137,0.006024711874252094
2549,60259,45506,73289,0.00387578656430657,0.0024065213523903283,0.003186713184496304
2484,163483,169500,188568,0.00997215572402627,0.008963771134139688,0.008645570479779107
6890,107888,107888,107888,0.0057055064313868,0.0057055064313868,0.0057055064313868
3731,113924,113883,78160,0.0041333826067513745,0.006022543646426137,0.006024711874252094
4608,113850,146353,37955,0.0020071972471756455,0.0077396743173731315,0.006020798487444269
3937,107001,147945,70251,0.0037151261707637005,0.00782386501734688,0.005658598673298412
4114,547686,251267,171396,0.009064038450188825,0.013287904905969776,0.028963610367978936
2702,375037,449352,306051,0.016185080350292542,0.02376335390364565,0.01983330876008464
1733,30256,30256,30256,0.001600046368345312,0.001600046368345312,0.001600046368345312
1506,406229,389752,579647,0.030653823283720755,0.020611491015181192,0.021482854183188387
3872,232749,88671,232672,0.012304534261489967,0.004689242184279058,0.012308606299114327
3550,265265,481122,83464,0.004413877250382507,0.025443466050734838,0.014028169615914835
2354,794591,639853,516722,0.02732612240693173,0.033837733637124966,0.04202083698670908
3249,332990,372247,150774,0.00797347273733792,0.019685763500708536,0.017609711799157372
4313,45959,43377,37600,0.0019884235672191874,0.002293932156257093,0.0024304776256868785
735,321824,12817,12817,0.0006778091718363917,0.0006778091718363917,0.01701921346001989
2527,86325,101383,59237,0.00313266613966391,0.005361498577536779,0.004565177245749903
656,135308,130461,117815,0.006230481983295973,0.006899248058589958,0.007155574894502495
745,321824,321824,12972,0.0006860061306906197,0.01701921346001989,0.01701921346001989
696,142183,135961,122143,0.006459362227948224,0.007190107888901276,0.007519149682391642
2808,30243,30243,30243,0.0015993588814736672,0.0015993588814736672,0.0015993588814736672
317,256517,181597,194385,0.010279779657284622,0.009603504110008054,0.013565543834903307
2789,75234,50714,49335,0.0026090126778925164,0.0026819391698923905,0.003978645177025754
2383,979940,699075,597686,0.03160779064353637,0.036969606522706214,0.05182276038459496
894,78063,94097,99839,0.005279846290627566,0.00497618862778255,0.004128252897016793
3333,88020,200284,206818,0.010937281524604731,0.010591740046194887,0.0046548149570913005
7222,12568,12523,408113,0.02158248689597139,0.000662261391816114,0.0006646411540641156
1825,83789,83049,60704,0.003210246388948765,0.00439193055409538,0.0044310644221736304
3256,332990,372247,150774,0.00797347273733792,0.019685763500708536,0.017609711799157372
3058,42157,44616,22209,0.0011744919947970995,0.002359454943485406,0.0022294141575334918
1756,91502,66492,124599,0.006589244363083605,0.003516336697647293,0.00483895567148112
4036,114392,114164,103566,0.005476943488367616,0.006037403939574769,0.0060494614016313114
1269,174800,148907,264198,0.01397174280883444,0.007874739045848605,0.009244054243348777
1533,146729,146729,146729,0.007759558553045324,0.007759558553045324,0.007759558553045324
2782,99351,121151,95630,0.005057259195031141,0.006406901691281165,0.005254039091138125
3714,25934,25934,25934,0.001371483425326128,0.001371483425326128,0.001371483425326128
7203,10340,10148,10052,0.0005315860025980658,0.000536662828727136,0.0005468164809852766
2778,810530,555346,521812,0.027595299958983476,0.029368698786194334,0.04286374877495128
3572,25162,23620,22144,0.0011710545604388747,0.00124911076217333,0.0013306572818715212
2242,103169,105868,100961,0.005339181696011074,0.005598681548254281,0.0054559486969796905
3958,114202,114202,103561,0.005476679070340061,0.0060394135165841925,0.0060394135165841925
2542,4328,4328,4328,0.00022888024465225117,0.00022888024465225117,0.00022888024465225117
3118,295371,301593,315411,0.016680070897876893,0.015949325236923842,0.015620283443433474
3531,156974,179486,72525,0.0038353834896960527,0.009491866818774019,0.008301351091507042
1150,726066,764189,720504,0.03810284930520461,0.04041306961195914,0.03839698791905762
1980,405279,420851,973947,0.05150582893676665,0.022256118262972403,0.021432614757952797
865,95747,85551,100189,0.005298355552556468,0.004524245335084274,0.0050634465768759455
3505,163959,452419,174709,0.00923924183524726,0.02392554792174834,0.008670743076002414
3979,114202,114202,103561,0.005476679070340061,0.0060394135165841925,0.0060394135165841925
1259,174800,148907,264198,0.01397174280883444,0.007874739045848605,0.009244054243348777
13,46651,52980,33079,0.0017493367867032848,0.002801773419980653,0.0024670730807005935
478,967778,744700,86385,0.004568350262080572,0.03938242102415237,0.051179589974368375
