node,totDeg,nLines,nServices,cbHops,cbDist,cbTime,toV_u30,toV_3060,toV_6090,toV_u60,toV_u90,toV_o90
1456,2,3,185,0.04129397084940508,0.10298552431307313,0.09239384556106978,0.1209473442170614,0.4361922280984134,0.29753966429064155,0.5571395723154748,0.8546792366061163,0.14003219130834674
1450,2,3,185,0.08108649076646095,0.09643001210165388,0.07350149361214639,0.10968038629570016,0.4309036560128765,0.30788687054495284,0.5405840423085767,0.8484709128535296,0.1457806392274086
1461,2,3,185,0.04760111457543194,0.10298552431307313,0.09321260097584677,0.10324212462635088,0.4292940905955392,0.31340538054725225,0.5325362152218901,0.8459415957691423,0.1485398942285583
1452,3,3,185,0.04078566493581514,0.09853964397916803,0.06769083970868554,0.0862267187859278,0.41756725684065304,0.33111060013796273,0.5037939756265808,0.8349045757645436,0.15934697631639458
1449,3,2,125,0.021339628906493636,0.04516361044336442,0.04564665033506772,0.07541963669809151,0.4161876293400782,0.33731892389054957,0.4916072660381697,0.8289261899287192,0.16509542423545642
1463,2,1,60,0.008570196187206797,0.026539622885283103,0.0204816230334547,0.06369280294320534,0.4040009197516671,0.3536445159806852,0.46769372269487236,0.8213382386755576,0.17268337548861806
1457,2,1,60,0.015270263174449187,0.024592226879702545,0.02100784182138532,0.057714417107381004,0.3975626580823178,0.3612324672338469,0.4552770751896988,0.8165095424235457,0.1777420096573925
1458,2,1,60,0.008677005317557834,0.02773702915437701,0.02795615955625749,0.051506093354794204,0.39158427224649345,0.36882041848700853,0.4430903656012877,0.8119107840882962,0.18211083007587953
1464,2,1,60,0.01000231064721288,0.02773702915437701,0.028203895288806107,0.042998390434582666,0.37042998390434584,0.38905495516210625,0.4134283743389285,0.8024833295010347,0.19222809841342836
1466,2,1,60,0.01000231064721288,0.02773702915437701,0.028203895288806107,0.03656012876523339,0.3582432743159347,0.4017015405840423,0.39480340308116807,0.7965049436652104,0.19797654633249023
1468,2,1,60,0.008677005317557834,0.02773702915437701,0.02795615955625749,0.030811680846171533,0.3426074959760865,0.41641756725684065,0.373419176822258,0.7898367440790987,0.20418487008507702
1459,3,2,152,0.08469402025602593,0.08223424592665346,0.07454123893993386,0.13911243964129685,0.48194987353414576,0.2391354334329731,0.6210623131754426,0.8601977466084157,0.13474361922280984
1460,3,2,152,0.042551464310571004,0.08431181859610527,0.06862591587108005,0.1147390204644746,0.48677856978615774,0.2533915842722465,0.6015175902506323,0.8549091745228788,0.14003219130834674
1462,2,1,60,0.03073137277605088,0.053070456651846745,0.04438818304851001,0.08875603587031501,0.48838813520349506,0.2697171763623822,0.5771441710738101,0.8468613474361922,0.14808001839503335
1465,2,1,60,0.03586670951362955,0.05546487264537001,0.06112404591743769,0.06806162336169234,0.4913773281214072,0.28144401011726833,0.5594389514830995,0.8408829616003679,0.15405840423085768
1467,2,1,60,0.03586670951362955,0.05546487264537001,0.06112404591743769,0.05564497585651874,0.4865486318693953,0.29317084387215453,0.542193607725914,0.8353644515980685,0.15957691423315704
1469,2,1,60,0.06054556410084446,0.05106327937281863,0.04759041881219723,0.044378017935157506,0.484479190618533,0.30075879512531617,0.5288572085536904,0.8296160036790067,0.1653253621522189
1470,2,1,60,0.03073137277605088,0.053070456651846745,0.04438818304851001,0.033111060013796274,0.47298229478040926,0.3161646355484019,0.5060933547942056,0.8222579903426075,0.17222349965509312
1472,2,1,60,0.031114373483269626,0.05546487264537001,0.060587148083410425,0.028282363761784318,0.4667739710278225,0.3226028972177512,0.4950563347896068,0.817659232007358,0.17705219590710508
1471,2,1,60,0.031114373483269626,0.05546487264537001,0.060587148083410425,0.02115428834214762,0.4511381926879742,0.3361692343067372,0.4722924810301219,0.8084617153368591,0.18601977466084157
1473,2,1,60,0.03586670951362955,0.05546487264537001,0.06112404591743769,0.018624971257760404,0.44492986893538744,0.3414578063922741,0.46355484019314785,0.8050126465854219,0.18946884341227868
1474,2,1,60,0.031114373483269626,0.05546487264537001,0.060587148083410425,0.017015405840423086,0.42860427684525176,0.3520349505633479,0.44561968268567487,0.7976546332490227,0.19682685674867786
1477,2,1,60,0.03073137277605088,0.053070456651846745,0.04438818304851001,0.013566337088985974,0.4053805472522419,0.36882041848700853,0.41894688434122784,0.7877673028282364,0.2062543113359393
1475,2,1,60,0.03073137277605088,0.053070456651846745,0.04438818304851001,0.011956771671648655,0.39158427224649345,0.37640836974017017,0.4035410439181421,0.7799494136583123,0.21407220050586342
1476,2,1,60,0.06054556410084446,0.05106327937281863,0.04759041881219723,0.010347206254311335,0.37364911473902046,0.3883651414118188,0.3839963209933318,0.7723614624051506,0.2223499655093125
1480,2,1,60,0.031114373483269626,0.05546487264537001,0.060587148083410425,0.009657392504023914,0.3589330880662221,0.39434352724764316,0.368590480570246,0.7629340078178891,0.23154748217981144
1482,2,2,244,0.023085979242190875,0.035700540025150336,0.03934312554410544,0.007128075419636698,0.102322372959301,0.49643596229018166,0.10945044837893769,0.6058864106691193,0.3892848930788687
1478,2,1,122,0.023085979242190875,0.035700540025150336,0.03934312554410544,0.005748447919061853,0.08346746378477811,0.4702230397792596,0.08921591170383997,0.5594389514830995,0.43550241434812603
1479,2,1,122,0.02002708891083461,0.035700540025150336,0.038997545689705336,0.005058634168774431,0.07748907794895378,0.45987583352494826,0.08254771211772821,0.5424235456426765,0.4522878822717866
1481,2,1,122,0.03817305847691446,0.032194784011785965,0.030002619798565687,0.005058634168774431,0.06921131294550471,0.44125086226718785,0.07426994711427914,0.515520809381467,0.47942055644975856
1483,2,1,122,0.03817305847691446,0.032194784011785965,0.030002619798565687,0.004828696252011957,0.06231317544263049,0.4214762014256151,0.06714187169464245,0.4886180731202575,0.506323292710968
1486,2,1,122,0.03817305847691446,0.032194784011785965,0.030002619798565687,0.004598758335249482,0.05978385835824328,0.40216141641756725,0.06438261669349275,0.46654403311106,0.5279374568866406
1484,2,1,122,0.02002708891083461,0.035700540025150336,0.038997545689705336,0.004828696252011957,0.056104851690043686,0.386525638077719,0.060933547942055646,0.44745918601977464,0.5472522418946885
1487,2,1,122,0.03817305847691446,0.032194784011785965,0.030002619798565687,0.004828696252011957,0.05265578293860658,0.3662911014026213,0.05748447919061853,0.42377558059323983,0.5707059094044608
1489,2,1,122,0.023085979242190875,0.035700540025150336,0.03934312554410544,0.005058634168774431,0.049896527937456886,0.35341457806392274,0.05495516210623132,0.40836974017015404,0.5863416877443091
4459,2,1,122,0.023085979242190875,0.035700540025150336,0.03934312554410544,0.005288572085536905,0.044378017935157506,0.31317544263048974,0.049666590020694415,0.3628420326511842,0.6311795815129915
1485,3,2,228,0.03975911432653929,0.19557371192169248,0.16504792632893656,0.06277305127615544,0.5017245343757185,0.2881122097033801,0.564497585651874,0.852609795355254,0.1414118188089216
1492,2,2,228,0.0789892470770381,0.19324543557184695,0.1817563930646044,0.056334789606806164,0.49298689353874453,0.2996091055415038,0.5493216831455507,0.8489307886870545,0.14555070131064612
1488,2,2,228,0.03975911432653929,0.19557371192169248,0.16504792632893656,0.051506093354794204,0.48034030811680845,0.31248562888020237,0.5318464014716027,0.844332030351805,0.14968958381237066
1494,2,2,228,0.0789892470770381,0.19324543557184695,0.1817563930646044,0.04644745918601977,0.47160266727983446,0.3226028972177512,0.5180501264658542,0.8406530236836054,0.15313865256380776
1490,3,2,228,0.04640302320566958,0.20439754448846414,0.2272766383900553,0.04345826626810761,0.46240515060933546,0.33111060013796273,0.5058634168774431,0.8369740170154059,0.15681765923200736
1496,2,1,122,0.07225456815964007,0.18756555062525213,0.1764620294733469,0.037939756265808235,0.4437801793515751,0.3485858818119108,0.4817199356173833,0.8303058174292941,0.16325592090135663
1491,2,1,122,0.036462650124120005,0.18988099972709788,0.16028653615297025,0.03472062543113359,0.4299839043458266,0.36238215681765923,0.4647045297769602,0.8270866865946195,0.16739480340308116
1498,3,3,290,0.04693410159964733,0.21630446064999592,0.2382868392376587,0.032191308346746376,0.40124166475051737,0.38514601057714415,0.43343297309726375,0.818578983674408,0.1761324442400552
1493,2,3,290,0.04693410159964733,0.21630446064999592,0.2382868392376587,0.029202115428834215,0.37985743849160725,0.40124166475051737,0.40905955392044147,0.8103012186709588,0.18418027132674178
1500,4,3,290,0.04693410159964733,0.21630446064999592,0.2382868392376587,0.027592550011496894,0.3612324672338469,0.4150379397562658,0.38882501724534374,0.8038629570016096,0.18992871924580362
493,5,7,673,0.0554736854159324,0.2532817470658626,0.13560589186197042,0.07932858128305358,0.4743619222809841,0.27592550011496897,0.5536905035640377,0.8296160036790067,0.164405610485169
490,3,7,673,0.06474356270912397,0.26470923241841066,0.18673395015488026,0.07335019544722925,0.4637847781099103,0.2871924580363302,0.5371349735571396,0.8243274315934698,0.17038399632099333
492,2,6,611,1.039783683402505e-05,9.207780135748987e-06,0.14901871991165436,0.06438261669349275,0.4469993101862497,0.3035180501264659,0.5113819268797425,0.8148999770062083,0.17981145090825476
497,5,7,673,0.11109412797761553,0.25082343862356843,0.14901871991165436,0.05886410669119338,0.4352724764313635,0.3161646355484019,0.4941365831225569,0.8103012186709588,0.18349045757645435
1502,4,6,520,0.2387522267451772,0.3007905181908285,0.3786558824124876,0.08507702920211543,0.4674637847781099,0.27362612094734423,0.5525408139802254,0.8261669349275695,0.16762474131984365
1504,2,6,520,0.2387522267451772,0.3007905181908285,0.3786558824124876,0.07817889169924121,0.45550701310646124,0.2881122097033801,0.5336859048057024,0.8217981145090826,0.17291331340538055
1495,3,6,520,0.2071175765395707,0.3007905181908285,0.3753298669294231,0.07266038169694182,0.4458496206024373,0.2986893538744539,0.5185100022993792,0.8171993561738331,0.1768222579903426
1497,3,6,542,0.31259796711892057,0.1803764666678359,0.17486072357937232,0.07541963669809151,0.4357323522648885,0.3030581742929409,0.51115198896298,0.8142101632559209,0.17935157507472982
1499,3,6,542,0.15602558219644844,0.1909175834724196,0.21681563774941956,0.0719705679466544,0.426764773511152,0.31271556679696483,0.4987353414578064,0.8114509082547712,0.1830305817429294
1506,2,5,472,0.14934378826849712,0.17900653376236506,0.20380458231572104,0.06323292710968038,0.4051506093354794,0.3352494826396873,0.4683835364451598,0.8036330190848471,0.1903885950793286
1501,2,5,472,0.17215420629862235,0.17900653376236506,0.20561061283987608,0.06116348585881812,0.3950333409979306,0.34513681306047367,0.45619682685674867,0.8013336399172224,0.19337778799724076
1508,5,5,472,0.14934378826849712,0.17900653376236506,0.20380458231572104,0.05817429294090595,0.37939756265808233,0.3600827776500345,0.43757185559898826,0.7976546332490227,0.1972867325822028
1505,3,2,192,0.20215838297000693,0.08654436396162549,0.08943240286207885,0.051506093354794204,0.351115198896298,0.3830765693262819,0.4026212922510922,0.7856978615773741,0.2078638767532766
1507,2,2,192,0.20215838297000693,0.08654436396162549,0.08943240286207885,0.049896527937456886,0.33662911014026214,0.3964129684985054,0.386525638077719,0.7829386065762244,0.21200275925500114
1510,2,2,192,0.10129433670686548,0.09263052598027104,0.11194956121427152,0.04828696252011957,0.3226028972177512,0.4081398022533916,0.37088985973787075,0.7790296619912623,0.21568176592320074
1509,2,2,192,0.10129433670686548,0.09263052598027104,0.11194956121427152,0.044607955851919984,0.28949183720395494,0.4361922280984134,0.3340997930558749,0.7702920211542883,0.22464934467693723
1512,3,2,192,0.11676579481809148,0.09263052598027104,0.11294161115947605,0.038629570016095655,0.257990342607496,0.46263508852609797,0.2966199126235916,0.7592550011496896,0.23568636468153598
1511,2,1,122,0.11845787602347208,0.05177183997755056,0.049881618618634584,0.02989192917912164,0.21982064842492527,0.4943665210393194,0.24971257760404691,0.7440790986433663,0.25040239135433434
1515,2,1,122,0.059078063906210836,0.05378061744437916,0.046448732170516135,0.02621292251092205,0.2028052425845022,0.5042538514601058,0.22901816509542425,0.73327201655553,0.2616693492756956
1513,2,1,122,0.05981434537408024,0.05620707424679856,0.06339967128697771,0.02437341917682226,0.19314785008047827,0.5083927339618303,0.21752126925730053,0.7259140032191308,0.26902736261209476
1517,2,1,122,0.11845787602347208,0.05177183997755056,0.049881618618634584,0.021384226258910094,0.17475281673948034,0.5143711197976546,0.19613704299839044,0.7105081627960451,0.2844332030351805
7160,2,1,122,0.059078063906210836,0.05378061744437916,0.046448732170516135,0.01839503334099793,0.1609565417337319,0.5191998160496666,0.17935157507472982,0.6985513911243965,0.29638997470682915
1519,2,1,122,0.11845787602347208,0.05177183997755056,0.049881618618634584,0.01563577833984824,0.15083927339618303,0.519889629799954,0.16647505173603128,0.6863646815359853,0.30811680846171535
1516,4,2,242,0.07572193081017073,0.17253110035980246,0.17970197087337725,0.022074040009197517,0.20924350425385146,0.4934467693722695,0.23131754426304899,0.7247643136353185,0.2701770521959071
3264,2,1,122,0.07081010722288032,0.12231069446782104,0.1023007872429735,0.016325592090135663,0.1742929409059554,0.5081627960450679,0.19061853299609105,0.6987813290411589,0.2957001609565417
1521,2,2,244,0.07169260347002919,0.12782906950148487,0.13963430174571098,0.012876523338698551,0.1386525638077719,0.5106921131294551,0.15152908714647045,0.6622212002759255,0.33295010347206255
7158,2,1,122,0.07081010722288032,0.12231069446782104,0.1023007872429735,0.009887330420786388,0.10554150379397563,0.4987353414578064,0.11542883421476201,0.6141641756725684,0.37985743849160725
1518,4,2,242,0.1505570381137908,0.16291237701036532,0.1444604338893219,0.01494596458956082,0.07932858128305358,0.4575764543573235,0.0942745458726144,0.5518510002299379,0.4430903656012877
1523,2,1,122,0.06895024742933073,0.05653867669496158,0.06328832020731683,0.014026212922510922,0.06852149919521729,0.4426304897677627,0.08254771211772821,0.5251782018854909,0.4693032881122097
1520,2,1,122,0.11845787602347208,0.05208841222793202,0.04933804106912304,0.013796275005748447,0.06507243044378018,0.42699471142791445,0.07886870544952863,0.5058634168774431,0.4890779489537825
1525,2,1,122,0.05981434537408024,0.05653867669496158,0.06273241194685204,0.013106461255461025,0.0595539204414808,0.40492067141871696,0.07266038169694182,0.4775810531156588,0.5173603127155668
1522,2,1,122,0.059078063906210836,0.05409790463015169,0.04595987552901272,0.012416647505173604,0.05380547252241895,0.3812370659921821,0.06622212002759255,0.44745918601977464,0.5474821798114509
1514,2,1,122,0.059078063906210836,0.05409790463015169,0.04595987552901272,0.011956771671648655,0.04943665210393194,0.3674407909864337,0.061393423775580595,0.4288342147620143,0.5661071510692113
1527,2,1,122,0.06895024742933073,0.05653867669496158,0.06328832020731683,0.01172683375488618,0.044837893768682455,0.35410439181421016,0.056564727523568635,0.4106691193377788,0.5838123706599219
1524,3,2,192,0.20215838297000693,0.0867719276706947,0.08905475951189189,0.013566337088985974,0.03724994251552081,0.3030581742929409,0.050816279604506784,0.3538744538974477,0.6410669119337778
1529,2,2,192,0.11676579481809148,0.09286889394508628,0.11247393355333753,0.01218670958841113,0.03334099793055875,0.26419866636008277,0.04552770751896988,0.30972637387905266,0.685214991952173
1526,2,2,192,0.10129433670686548,0.09286889394508628,0.11148599156744736,0.011496895838123706,0.030351805012646584,0.2453437571855599,0.04184870085077029,0.2871924580363302,0.7077489077948954
1531,2,2,192,0.10129433670686548,0.09286889394508628,0.11148599156744736,0.01057714417107381,0.02943205334559669,0.23223729593009887,0.0400091975166705,0.2722464934467694,0.7224649344676938
1528,3,2,192,0.20215838297000693,0.0867719276706947,0.08905475951189189,0.009887330420786388,0.02713267417797195,0.21982064842492527,0.03702000459875834,0.2568406530236836,0.7367210853069671
1530,4,4,392,0.1346133878581184,0.15226385266930784,0.1763661758715009,0.061393423775580595,0.3230627730512762,0.39480340308116807,0.3844561968268567,0.7792595999080248,0.21568176592320074
1535,3,5,472,0.1474586256080353,0.17129640819479852,0.14879840507764003,0.06001379627500575,0.31156587721315243,0.40331110600137965,0.3715796734881582,0.7748907794895378,0.21959071050816278
1532,2,5,472,0.14929638138630605,0.17902490508913307,0.20310069896670124,0.057714417107381004,0.298229478040929,0.4159576914233157,0.35594389514830993,0.7719015865716257,0.2223499655093125
1537,3,6,542,0.17980191397620807,0.1909359547991876,0.21802684590933935,0.05518510002299379,0.27592550011496897,0.43435272476431364,0.33111060013796273,0.7654633249022764,0.22901816509542425
1534,3,6,542,0.17980191397620807,0.1909359547991876,0.21802684590933935,0.0524258450218441,0.26465854219360774,0.4430903656012877,0.31708438721545185,0.7601747528167395,0.23338698551391124
1536,3,6,520,0.2368656931852539,0.32306115906537713,0.23497206081833455,0.05909404460795585,0.38905495516210625,0.3439871234766613,0.44814899977006206,0.7921361232467233,0.20165555300068982
1539,2,6,520,0.2368656931852539,0.32306115906537713,0.23497206081833455,0.05518510002299379,0.3738790526557829,0.3591630259829846,0.42906415267877673,0.7882271786617613,0.20671418716946424
1538,5,6,520,0.2368656931852539,0.32306115906537713,0.23497206081833455,0.051046217521269255,0.3616923430673718,0.3697401701540584,0.41273856058864106,0.7824787307426995,0.21108300758795126
400,4,6,611,0.05717926442582885,0.0744725257379378,0.035409785948969916,0.06875143711197977,0.3600827776500345,0.3628420326511842,0.4288342147620143,0.7916762474131984,0.20234536675097722
402,3,7,671,0.03447443993317496,0.2312768699838852,0.13027073836466058,0.06530236836054265,0.3439871234766613,0.3775580593239825,0.409289491837204,0.7868475511611864,0.2078638767532766
403,2,7,671,0.06819265320042818,0.2288681445884561,0.1430863679333386,0.06231317544263049,0.32973097263738793,0.39066452057944356,0.3920441480800184,0.782708668659462,0.2115428834214762
404,2,7,671,0.03447443993317496,0.2312768699838852,0.13027073836466058,0.0595539204414808,0.31593469763163945,0.4026212922510922,0.3754886180731203,0.7781099103242125,0.21660151759025062
405,5,7,671,0.03447443993317496,0.2312768699838852,0.13027073836466058,0.056334789606806164,0.29317084387215453,0.4221660151759025,0.3495056334789607,0.7716716486548632,0.22257990342607495
1540,3,3,290,0.048668526668373416,0.19316118175396568,0.2078012066487154,0.056564727523568635,0.40055185100022994,0.33869855139112437,0.45711657852379856,0.795815129914923,0.19774660841572775
1542,2,3,290,0.04221995092872402,0.19316118175396568,0.2059759345142653,0.0524258450218441,0.3715796734881582,0.3637617843182341,0.4240055185100023,0.7877673028282364,0.20694412508622673
1543,2,3,290,0.048668526668373416,0.19316118175396568,0.2078012066487154,0.04736721085306967,0.33731892389054957,0.39319383766383076,0.38468613474361923,0.77787997240745,0.21660151759025062
1545,3,3,290,0.08295498204553525,0.18251837171369945,0.16603024498181876,0.044148080018395035,0.3145550701310646,0.41204874683835363,0.35870315014945964,0.7707518969878133,0.22303977925959992
1544,2,2,228,0.05961495770419921,0.17114983250609467,0.1554333437008149,0.04276845251782019,0.30627730512761553,0.4187169464244654,0.3490457576454357,0.7677627040699011,0.2255690963439871
1547,2,2,228,0.035335082455653685,0.1812528877429264,0.19467788957949508,0.04023913543343297,0.29202115428834213,0.43136353184640147,0.3322602897217751,0.7636238215681765,0.23016785467923662
1546,2,2,228,0.05961495770419921,0.17114983250609467,0.1554333437008149,0.038859507932858126,0.27799494136583125,0.44240055185100025,0.31685444929868933,0.7592550011496896,0.2345366750977236
1550,2,2,228,0.030275863209713805,0.17342820894020367,0.1413747677930953,0.03587031501494597,0.26373879052655785,0.4541273856058864,0.2996091055415038,0.7537364911473902,0.24028512301678548
1548,2,2,228,0.035335082455653685,0.1812528877429264,0.19467788957949508,0.03495056334789607,0.25569096343987124,0.4605656472752357,0.2906415267877673,0.751207174063003,0.24327431593469764
1552,3,2,228,0.035335082455653685,0.1812528877429264,0.19467788957949508,0.03173143251322143,0.2366061163485859,0.4743619222809841,0.26833754886180733,0.7426994711427914,0.25086226718785926
1549,2,1,122,0.0197805665368422,0.034159349359119434,0.02857091398549015,0.026442860427684525,0.20648424925270176,0.49482639687284435,0.2329271096803863,0.7277535065532307,0.2669579213612325
1551,2,1,122,0.02002708891083461,0.035700540025150336,0.038997545689705336,0.024833295010347207,0.195447229248103,0.5010347206254311,0.2202805242584502,0.7213152448838813,0.2733961830305817
1554,2,1,122,0.02002708891083461,0.035700540025150336,0.038997545689705336,0.022074040009197517,0.18349045757645435,0.5074729822947804,0.20556449758565187,0.7130374798804323,0.28144401011726833
1557,2,1,122,0.02002708891083461,0.035700540025150336,0.038997545689705336,0.020234536675097725,0.17567256840653023,0.5088526097953553,0.19590710508162795,0.7047597148769832,0.2899517130374799
1553,2,1,122,0.02002708891083461,0.035700540025150336,0.038997545689705336,0.01885490917452288,0.16394573465164405,0.5134513681306048,0.18280064382616693,0.6962520119567717,0.29845941595769143
1555,2,1,122,0.03817305847691446,0.032194784011785965,0.030002619798565687,0.01448608875603587,0.14716026672798344,0.5171303747988043,0.16164635548401932,0.6787767302828236,0.3161646355484019
1558,2,1,122,0.0197805665368422,0.034159349359119434,0.02857091398549015,0.012416647505173604,0.13313405380547252,0.5164405610485169,0.14555070131064612,0.6619912623591631,0.33295010347206255
1556,2,1,122,0.0197805665368422,0.034159349359119434,0.02857091398549015,0.010347206254311335,0.12600597838583583,0.5120717406300299,0.13635318464014717,0.648424925270177,0.34628650264428606
1560,2,4,240,0.031067224247177425,0.0601697694306634,0.060514903463126136,0.17130374798804324,0.48057024603357096,0.21361232467233846,0.6518739940216142,0.8654863186939526,0.12830535755346056
1561,3,2,120,0.031067224247177425,0.0601697694306634,0.060514903463126136,0.15612784548171993,0.4860887560358703,0.21959071050816278,0.6422166015175903,0.861807312025753,0.1322143021384226
1559,2,1,60,0.012184599307498815,0.03926962953301006,0.030283038367913764,0.14256150839273396,0.49114739020464476,0.22487928259369971,0.6337088985973787,0.8585881811910784,0.13566337088985975
1564,2,1,60,0.012034613637549256,0.03757436143756584,0.02218637273517864,0.11611864796504943,0.4996550931248563,0.23706599218211083,0.6157737410899057,0.8528397332720166,0.14164175672568408
1566,3,2,132,0.035559010755369734,0.1235956636246062,0.08272704082945373,0.13727293630719706,0.5088526097953553,0.22143021384226258,0.6461255461025524,0.8675557599448149,0.1271556679696482
1562,3,2,132,0.04150106533310445,0.12917201348822813,0.11391796408397953,0.11979765463324903,0.5146010577144171,0.2274085996780869,0.6343987123476661,0.861807312025753,0.13290411588871004
1568,3,2,122,0.06493813027137835,0.12713269726572776,0.07457638756343611,0.13175442630489767,0.5003449068751437,0.22533915842722466,0.6320993331800414,0.857438491607266,0.13704299839043457
1563,2,2,122,0.06493813027137835,0.12713269726572776,0.07457638756343611,0.11887790296619913,0.5014945964589561,0.23384686134743618,0.6203724994251552,0.8542193607725914,0.14026212922510922
1565,4,3,230,0.07842308486142542,0.13850562113054002,0.0851773758936844,0.10876063462865027,0.5012646585421936,0.2398252471832605,0.6100252931708439,0.8498505403541043,0.14440101172683376
1570,3,5,308,0.041978794180186865,0.14086628154241984,0.10379043441091536,0.13543343297309726,0.5012646585421936,0.22671878592779948,0.6366980915152909,0.8634168774430904,0.13014486088756036
1567,2,5,308,0.08246836328170287,0.13259378781766842,0.08278563467583365,0.128995171303748,0.5012646585421936,0.2310876063462865,0.6302598298459416,0.8613474361922281,0.13267417797194758
1571,4,6,393,0.06337766726798934,0.3182763470086428,0.18200402891097928,0.12945504713727293,0.5042538514601058,0.23131754426304899,0.6337088985973787,0.8650264428604277,0.1287652333869855
1569,2,4,268,0.04614518924492431,0.31714145829754753,0.17914358016242998,0.12163715796734882,0.5042538514601058,0.23545642676477352,0.6258910094274546,0.8613474361922281,0.1324442400551851
1572,3,3,215,0.02437257612216374,0.18371143054765846,0.10299941287226937,0.2676477351115199,0.42699471142791445,0.18418027132674178,0.6946424465394343,0.8788227178661762,0.1147390204644746
1776,2,3,215,0.021143211811115524,0.18371143054765846,0.10209469262924263,0.22648884801103703,0.44676937226948726,0.19843642216601518,0.6732582202805243,0.8716946424465394,0.12186709588411129
1777,2,3,215,0.040425229935164286,0.17349693950926914,0.08140421203121034,0.21614164175672568,0.45136813060473674,0.20349505633478962,0.6675097723614624,0.8710048286962521,0.12301678546792366
1779,3,3,215,0.021143211811115524,0.18371143054765846,0.10209469262924263,0.19843642216601518,0.4589560818578984,0.2097033800873764,0.6573925040239136,0.8670958841112899,0.12646585421936077
1576,2,1,60,0.0052078661796685615,0.012396971303069023,0.013375377077723564,0.18096114049206713,0.46562428144401014,0.21660151759025062,0.6465854219360773,0.8631869395263279,0.12991492297079787
1575,2,1,60,0.0052078661796685615,0.012396971303069023,0.013375377077723564,0.16463554840193148,0.47045297769602207,0.22441940676017474,0.6350885260979535,0.8595079328581283,0.133363991722235
1577,2,1,60,0.0044622124277769225,0.01186179462378397,0.009713177149149791,0.14991952172913314,0.47505173603127154,0.2310876063462865,0.6249712577604047,0.8560588641066912,0.13704299839043457
1578,2,1,60,0.004517824343588593,0.012396971303069023,0.013257891219669802,0.1342837433892849,0.4780409289491837,0.23936537134973557,0.6123246723384687,0.8516900436882042,0.14072200505863416
1580,2,1,60,0.032554286844576605,0.0957880977685268,0.049438685643714696,0.23407679926419867,0.46976316394573464,0.18073120257530467,0.7038399632099334,0.884571165785238,0.10899057254541274
395,4,3,151,0.017780396038848095,0.1492959256721808,0.1242408938504775,0.3322602897217751,0.4150379397562658,0.14808001839503335,0.7472982294780409,0.8953782478730743,0.0977236146240515
4773,5,4,239,0.07885459509003746,0.02067146640475648,0.01630937000996831,0.2924810301218671,0.4419406760174753,0.15313865256380776,0.7344217061393423,0.8875603587031502,0.1048516900436882
1579,2,1,60,0.005568247488659063,0.032117672022214605,0.010842713427666077,0.29317084387215453,0.4283743389284893,0.16279604506783169,0.7215451828006438,0.8843412278684755,0.10922051046217521
1581,2,1,60,0.008997248212481875,0.028774312924215582,0.007066508143649972,0.28305357553460564,0.43159346976316393,0.1690043688204185,0.7146470452977696,0.883651414118188,0.1101402621292251
1582,2,1,60,0.006418728478756599,0.032117672022214605,0.010938796995525682,0.27362612094734423,0.4348126005978386,0.1742929409059554,0.7084387215451828,0.8827316624511382,0.1119797654633249
1585,2,1,60,0.005499705445629589,0.030731153602593844,0.007943736643738188,0.24235456426764773,0.44332030351805013,0.19130834674637848,0.6856748677856979,0.8769832145320764,0.11749827546562429
1584,2,1,60,0.005568247488659063,0.032117672022214605,0.010842713427666077,0.23085766842952402,0.44401011726833756,0.19889629799954012,0.6748677856978615,0.8737640836974017,0.1209473442170614
4352,2,1,60,0.016105189628123514,0.03628236098580513,0.03224763051553425,0.19360772591400321,0.45205794435502417,0.21729133134053805,0.6456656702690273,0.8629570016095655,0.13106461255461024
1586,2,1,60,0.016305906304934982,0.037919337015559586,0.04401603830570311,0.1761324442400552,0.45642676477351113,0.22602897217751208,0.6325592090135663,0.8585881811910784,0.1361232467233847
1587,2,1,60,0.018796431980545415,0.037919337015559586,0.04440608993177171,0.1501494596458956,0.4640147160266728,0.23890549551621063,0.6141641756725684,0.8530696711887791,0.1404920671418717
1588,2,1,60,0.030664260607223274,0.03431301190872898,0.03409089515778667,0.13750287422395954,0.4667739710278225,0.2462635088526098,0.604276845251782,0.8505403541043918,0.1430213842262589
1591,2,2,162,0.04280548211446198,0.01601933765855603,0.03242514121434211,0.12784548171993562,0.4649344676937227,0.248792825936997,0.5927799494136583,0.8415727753506553,0.1519889629799954
761,2,2,162,0.035638638979329826,0.014180367849075875,0.01990539968332775,0.19337778799724076,0.4357323522648885,0.22372959300988732,0.6291101402621292,0.8528397332720166,0.14095194297539665
1592,2,1,60,0.020658314676886582,0.035998155518792485,0.04049511064320855,0.19981604966659003,0.4304437801793516,0.22349965509312486,0.6302598298459416,0.8537594849390665,0.13980225339158428
1590,2,1,60,0.03392346256284842,0.032478909798831924,0.030932832206601975,0.186709588411129,0.43596229018165095,0.2274085996780869,0.62267187859278,0.8500804782708669,0.14348126005978387
1593,2,1,60,0.01792108969871638,0.035998155518792485,0.04013941204919859,0.16325592090135663,0.44446999310186247,0.23706599218211083,0.6077259140032192,0.84479190618533,0.14991952172913314
4607,2,1,60,0.03392346256284842,0.032478909798831924,0.030932832206601975,0.1467003908944585,0.44492986893538744,0.2469533226028972,0.591630259829846,0.8385835824327431,0.1554380317314325
