ccHopsNorm,ccDistNorm,ccTimeNorm
0.035358016341482036,5.183563707178156e-05,0.00034656438784878526
0.03415081987489131,5.109486713417937e-05,0.0003397009745518083
0.033023334324607766,5.047207179455335e-05,0.0003339613363731921
0.031967917069599595,4.9438746759502816e-05,0.00032459104313773833
0.0309778722552201,4.874199929535697e-05,0.00031839289013851316
0.030048985618555644,4.779072183556745e-05,0.00030894605612783593
0.029174183471431324,4.7537195869560245e-05,0.0003064197156509518
0.02834887583011671,4.702248481799516e-05,0.0003014480288304031
0.02756897780593543,4.654182171161596e-05,0.0002968120833429346
0.02683084198782326,4.6052174504373454e-05,0.00029214490386519134
0.026131201404033903,4.5677310296152986e-05,0.0002886234681006169
0.02546712118103458,4.504370182245734e-05,0.00028275448664356445
0.03431707210336543,5.0079069292585415e-05,0.0003290681656762999
0.03317646508058057,4.9407766207348446e-05,0.00032227099865920106
0.03210924043433522,4.857213785318657e-05,0.0003139555182331724
0.03617285128597709,5.0916036559952845e-05,0.00034453640459858824
0.035849492297753464,5.080927695027241e-05,0.00034366760747988045
0.03460519831132932,4.989687279089565e-05,0.0003359759785330765
0.037562476803046196,4.5397474897301286e-05,0.00030445246588059233
0.03623767554810648,4.015976269158826e-05,0.00026696890821414774
0.03699559707461899,5.01472585902721e-05,0.0003370879775899743
0.036698346207313014,5.0486297837144125e-05,0.0003376493801745004
0.03559058489333233,5.049303308629752e-05,0.00032827539336380225
0.036500550017553174,5.153844911062335e-05,0.00034284070905247495
0.036482000005262465,5.138562926561808e-05,0.00034494636980888415
0.03597285105586887,4.891710036046244e-05,0.0003225128672890653
0.037820406931862456,4.4688792169725416e-05,0.00029633197973841593
0.036508594215904154,3.5854285716628524e-05,0.0002454752731410098
0.036259640549070105,3.5716438275641367e-05,0.0002466892904091629
0.035561199843303984,3.108199801864552e-05,0.00021608870136285955
0.034386662429613926,2.9027044679557006e-05,0.00020081978466287827
0.03353682892976892,3.409542249711738e-05,0.00023768528835172123
0.03251403273687649,3.386274405888648e-05,0.00023307717940220597
0.031541378521473505,2.9834475886307794e-05,0.00021374017657828677
0.031172930075135285,4.241156733496961e-05,0.0002673170243597314
0.030963174334464084,4.559243772675494e-05,0.00029840478744010796
0.032395912830354506,5.02337545617218e-05,0.0003255449548593689
0.031446271018721966,4.9570773987858276e-05,0.00031407860295562827
0.03602520452517851,5.215945547480163e-05,0.00034075157319620256
0.034801203935112206,4.965691144935796e-05,0.0003238451652473995
0.03958769292568215,5.2255138356257624e-05,0.00035783855435951535
0.03882265129500097,4.8283279353712856e-05,0.0003267401701300173
0.037451753005298,4.5202740971432485e-05,0.0002958373037999451
0.0186170917157461,1.853384421378669e-05,0.00014988872374176808
0.018278234274261663,1.8049839350861126e-05,0.0001465073408594551
0.01795149169600005,1.792407338972234e-05,0.00014562383545598475
0.01763622569341981,1.7767334612958948e-05,0.00014451963922656365
0.01733184204380258,1.7580670024785875e-05,0.00014320497138562132
0.01703778685119401,1.743803661750864e-05,0.00014219796125487154
0.01675354318251983,1.7312716300691602e-05,0.00014130528702974897
0.01647862803489734,1.715985481483084e-05,0.00014022583920759034
0.016212589596713487,1.7009405093976175e-05,0.00013916275841525371
0.015955004769798047,1.6920964737687605e-05,0.00013853877174836116
0.01570547692410824,1.6738402385979603e-05,0.00013723549896101675
0.015463633859862248,1.6621434879788917e-05,0.0001364038609275588
0.015229125955099681,1.654843069457986e-05,0.00013587850358374952
0.015001624479278924,1.6284941944605464e-05,0.00013399002331145477
0.014780820055804405,1.6191129398586804e-05,0.00013330421736867522
0.014566421258362024,1.610364160810372e-05,0.00013267845404229164
0.016261558394577186,1.6428741414080353e-05,0.00013604668603624365
0.01600207090463738,1.6320562023025917e-05,0.00013527759731025483
0.01600397359841745,1.5875734023930874e-05,0.00013232839469837693
0.016005757784818456,1.5735141044999574e-05,0.0001313371351801812
0.01575424902108427,1.5617056596454902e-05,0.00013050168100013418
0.015756035596100743,1.5308720457684495e-05,0.0001282972430858146
0.015512309801738448,1.5055185199481794e-05,0.00012647879287024907
0.01527600940096645,1.4969410481591758e-05,0.00012586284115315187
0.015175575201788796,1.4997607100418911e-05,0.0001260736411219448
0.01563188947465927,1.4915752314182588e-05,0.00012555664841760715
0.02876713265577962,2.5539277809676482e-05,0.00019849348968333964
0.028702337067068005,2.5410256591147163e-05,0.0001982105679296824
0.02790386707668227,2.5076803764502212e-05,0.00019606048869079897
0.027148619925882245,2.4853100390513242e-05,0.0001946128882690641
0.02643317848954108,2.4573884601386736e-05,0.0001927934459006459
0.027920689493337907,2.396259702352084e-05,0.00018873409064605804
0.027164201129058718,2.3138356402381434e-05,0.00018327588341573235
0.027169513096326127,2.2975036661734927e-05,0.00018216860155678116
0.02645282211630672,2.2687080483874754e-05,0.00018024631851634504
0.02577296985118984,2.2073641008299026e-05,0.00017612245108715704
0.026468102616767197,2.186882493305411e-05,0.00017483822142061342
0.025788401196412892,2.176522803816362e-05,0.00017406734355987228
0.02514273523765246,2.1561118830897144e-05,0.00017255183781922302
0.02452861073846802,2.139301243487045e-05,0.00017129810692433978
0.023943771556232306,2.092255993329663e-05,0.00016779666443876673
0.023386171711495672,2.0814059629226152e-05,0.00016700236667822427
0.022853951473619575,2.0604600523301135e-05,0.0001654416672529289
0.02234541663919405,2.0456192559256912e-05,0.00016434305889383134
0.021859020516754424,2.031566888160667e-05,0.00016328573820421094
0.021393348214222948,2.0153271338534633e-05,0.00016208335284023526
0.020947102892846407,1.995138584110357e-05,0.00016056099609238023
0.020519093706361825,1.9799848491414853e-05,0.00015942380242929972
0.020108225189178566,1.960262403613053e-05,0.00015795076807261405
0.01971348789446091,1.934187448442819e-05,0.0001559894241627232
0.019333950113663588,1.913994531120328e-05,0.00015445890356603797
0.018968750534526947,1.9047799244118153e-05,0.0001537618409905454
0.02168371520654318,3.257343072716013e-05,0.00021792575272673432
0.02130783281943084,3.260509674230679e-05,0.00021809059277231292
0.020861573869260016,3.1926511482388675e-05,0.00021339649714141376
0.022670147916318186,3.262054422507688e-05,0.00021829462550262505
0.022175491703674506,3.184114333701395e-05,0.0002126623972165943
0.021695292844909217,3.1410662995091606e-05,0.0002096860846441043
0.021235450103148965,3.115615382618234e-05,0.00020793721866997132
0.02079469596920358,3.087914780392428e-05,0.0002059398360934241
0.020371866025717476,3.048077338725892e-05,0.00020306456133070477
0.01996588867492707,2.9836977348493823e-05,0.00019847074026506118
0.01957577607067153,2.9236040039759285e-05,0.0001941938106932932
0.01920061609310449,2.888532571318379e-05,0.000191708984174272
0.028442854141327956,3.8074968768040176e-05,0.00025989720859465184
0.02824199153233158,3.8402782858147614e-05,0.000262302197550592
0.027465956296687147,3.7451939689878465e-05,0.0002560948407276764
0.026731428410372644,3.5993406938306375e-05,0.0002451450290577721
0.03087461490162428,4.194034740249732e-05,0.0002838951083548552
0.029949318925419067,4.1369855291974766e-05,0.00027949607317345293
0.029077870436200266,4.0162618844856875e-05,0.0002702596074184162
0.02825570186653344,3.954968386665001e-05,0.0002655947717205873
0.027478748030988896,3.922386904181587e-05,0.00026312516012504323
0.026743378903971316,3.887337962486564e-05,0.00026046218437193004
0.026046342909969534,3.8280735516319975e-05,0.0002561926750095588
0.025384718856985452,3.750570531208145e-05,0.0002506006612799528
0.02475587501434791,3.53930272960404e-05,0.0002354397061937443
0.0290212476256724,4.273443960537646e-05,0.0002784741731553574
0.028202417497405673,4.19495783109671e-05,0.00027307261749516315
0.029137079748760616,4.146648119942914e-05,0.00027061330130960916
0.02831179314289193,4.062642497137711e-05,0.0002648762509428023
0.02907217859105035,4.203020340841269e-05,0.0002697241288465792
0.02825014201885895,4.148652128775596e-05,0.000266141647133834
0.027473314469371783,4.019432656125687e-05,0.00025755374144756957
0.02673806625459411,3.9312006498032587e-05,0.00025171201802297896
0.02604114611369859,3.8565258275321114e-05,0.00024680100841242267
0.03742766995100099,4.9953251676506e-05,0.0003444185008195929
0.03708351043188136,5.046265406171134e-05,0.00034238975731986385
0.03605928588573228,4.9566688333441406e-05,0.0003356439976410912
0.034803172392621706,4.889621544615865e-05,0.0003306607918893443
0.03363162565392561,4.804568512790589e-05,0.0003244421617191893
0.032536383708934205,4.671902860805172e-05,0.0003147259213209397
0.031510226884542955,4.5112222219724194e-05,0.00030306158659399135
0.030566328880997036,4.496493957829817e-05,0.00029860137072817744
0.029659351755770884,4.420223207530555e-05,0.00029317871613702246
0.0326964351523669,4.542995379794199e-05,0.0002975894770799806
0.0316607840591396,4.432472486992556e-05,0.00028998679261655924
0.03384569338127798,4.4964100782257165e-05,0.0002951869477218561
0.032737191999614584,4.43279125965617e-05,0.00029081591436325356
0.031698998363358176,4.143206538961685e-05,0.00027088958155678695
0.030724629077650032,4.0545742598515814e-05,0.0002647862198338752
0.03009601852130703,3.983982777856262e-05,0.0002599419474690955
0.029216335546640517,3.943229827691116e-05,0.00025694390913276455
0.028386617034345828,3.909836328712636e-05,0.0002545015557626593
0.0276027236948538,3.843688865222132e-05,0.0002496695701125971
0.026860961175825655,3.7517149695922704e-05,0.00024301283367098467
0.026158021843111997,3.705061696042107e-05,0.00023963791846545198
0.025490935469983853,3.592829381059975e-05,0.0002321185580974802
0.02896153392744182,3.8922626699721073e-05,0.0002644214748407252
0.02814822992923107,3.792033164968229e-05,0.0002579497176708622
0.027380575332133703,3.7639500591342714e-05,0.0002558708971704686
0.026653679894930487,3.712963656590495e-05,0.00025208889479817596
0.025964381364326442,3.646601542060976e-05,0.00024718273458764395
0.025309836360342543,3.5730305194240375e-05,0.00024175691212022593
0.024687481171703735,3.4831198487894516e-05,0.0002351663046925151
0.0240949981965332,3.429944230197714e-05,0.00023126682853522436
0.024080583928510764,3.453540718224584e-05,0.00023225915097210178
0.02351538483968362,3.419651774537924e-05,0.00022979651407569553
0.02297610905057768,3.3674842007889705e-05,0.000226016714645618
0.02216624758822953,3.266257140508278e-05,0.0002185889548202605
0.03623950494839162,4.499868614472733e-05,0.0003022888444027754
0.034971309120754884,4.377221878730805e-05,0.0002945234160424216
0.033788872783780566,4.2919803769047176e-05,0.0002891115872755634
0.03268378144513467,4.212555519269582e-05,0.0002840645309335631
0.031648919116917425,4.153482026635146e-05,0.00028045940079647966
0.03067757891880492,4.0913461992411815e-05,0.0002766366207912008
0.02976408631603845,3.988773273613575e-05,0.00027032488842765535
0.027967827707570628,3.6975531923531654e-05,0.0002545931100109759
0.02720744256453509,3.6319004803604125e-05,0.00025046145328414915
0.026488123997547998,3.5721809712395575e-05,0.00024655576685667373
0.025805860869849085,3.477985100665467e-05,0.0002403653625250722
0.025157861735023872,3.369357890928336e-05,0.00023318674878383292
0.02553233942701072,3.6498614051547425e-05,0.000246783282061938
0.02489409365912767,3.593981304716816e-05,0.00024310837378165105
0.02534021334593132,3.5421107798594614e-05,0.00024010815410395033
0.024898266946963326,3.542683366765792e-05,0.0002395099278138175
0.024294650466597994,3.438748638898306e-05,0.00023295055029061017
0.023719608570255596,3.355842683664332e-05,0.00022770086897025136
0.023171159136555947,3.2908462285625915e-05,0.00022358332500320977
0.02264749922505675,3.2465612829277255e-05,0.0002207816400184634
0.022146985276593197,3.184560116124424e-05,0.00021681387249515097
0.021668115882306174,3.112529836507434e-05,0.00021219128745964298
0.021209516740800356,3.074052820203807e-05,0.00020971041294178452
0.020769927485973477,3.0308487711817613e-05,0.0002069419636248464
0.02034819011962627,2.9610936989290535e-05,0.00020243791426097007
0.019944347008748503,2.933953049147778e-05,0.00020080002746275148
0.019556221804293877,2.8868477283878654e-05,0.0001979598460641638
0.019182914392063762,2.813214758859113e-05,0.00019349063559579327
0.018823592099352714,2.7546076827920514e-05,0.0001899412303270593
0.018477483494728837,2.7227816042395155e-05,0.00018799994745670074
0.030211068498469437,4.390117526267064e-05,0.0002872472435968803
0.029325544709824146,4.301154666722368e-05,0.00028183963615512037
0.028490454253102603,4.229558421752267e-05,0.0002774805221975985
0.027701607920024778,4.073906942760437e-05,0.0002679555540649942
0.02953771784237292,4.4170867991908755e-05,0.0002851915282378207
0.029089457279428438,4.369132723674702e-05,0.0002811232857693379
0.028265715109177067,4.253622043563611e-05,0.000274285609645804
0.027487340948736342,4.202312792718396e-05,0.0002712401555422353
0.026750687244944643,4.132630109108979e-05,0.00026714513577201493
0.02605248725303823,4.0335997083452356e-05,0.00026127143055648205
0.02702037240825894,4.223951671151296e-05,0.00027096167313675067
0.026309496744963884,4.161079652193182e-05,0.0002666080310350864
0.025635066913992074,4.064586451818218e-05,0.00025996959874708894
0.02499435015999775,3.970283670034402e-05,0.0002535029227396798
0.02967815363523874,4.465347398977067e-05,0.000298560854641778
0.029076496338495187,4.3937034409603384e-05,0.00029400885547391546
0.028254219026517095,4.345439595942881e-05,0.0002907054599963943
0.02747717032395945,4.157212923730579e-05,0.0002778109765139118
0.026741718474269646,4.108249828863306e-05,0.00027446543670298
0.026044610414099507,4.042881012204053e-05,0.00026997791907280844
0.025382923668098488,3.981529436796866e-05,0.0002658051014448905
0.024754025394959033,3.939264847488222e-05,0.0002629214020274042
0.024155537374423282,3.8928145792348914e-05,0.00025976006613719505
0.03489170138705863,5.069001480848225e-05,0.00033885723814145287
0.0374908725551103,5.275513950987702e-05,0.0003557077292200813
0.036131279225391895,5.173897283853073e-05,0.00034755637451132804
0.039004767060188295,5.255191748514229e-05,0.0003567458951731848
0.03795271137075315,5.230914109083603e-05,0.00035426039222701846
0.03656003703130739,5.1392341683751834e-05,0.00034652222336435396
0.0352665307673896,5.077036741321854e-05,0.0003412296473876021
0.03603635681278848,5.080173883728002e-05,0.00033703516486185134
0.035185574847205664,5.0964343360516826e-05,0.00033954083156518205
0.034753186394543,4.951311119674476e-05,0.0003278620904483108
0.033600142000524955,4.904650499288503e-05,0.00032888438527952355
0.032506916350596174,4.831166469611018e-05,0.000323573400124914
0.03148258815298184,4.7124133576749825e-05,0.00031502339011146835
0.03052084327254317,4.638265614761745e-05,0.000309683948255304
0.03045372939893865,4.5446463355320196e-05,0.0003036451548103937
0.0297894069413929,4.541242547743126e-05,0.00030384417921152176
0.028927299975964726,4.436723656197626e-05,0.00029559555722269675
0.028113688391358475,4.3240923351928716e-05,0.00028681508940092796
0.027344592174699655,4.260893478314585e-05,0.00028193519277397715
0.026814806022893788,4.186430506863075e-05,0.0002730946808377229
0.026113457193741238,4.0644372338492624e-05,0.0002650382366176995
0.025447861192903435,4.0066563272738936e-05,0.0002612287507386748
0.028293009371362737,4.0613532294738986e-05,0.0002659013745858213
0.027514909590839815,3.96164358673334e-05,0.000259252838639788
0.026778462109531668,3.88994569727476e-05,0.0002545138472374855
0.026080409590372774,3.760119514365762e-05,0.0002458684394506447
0.025417825712421762,3.710372721624572e-05,0.00024254446404876144
0.02478807416461663,3.6430402180084525e-05,0.00023807799133132143
0.024191354912135223,3.601473645983244e-05,0.00023564828963974118
0.023622689767515272,3.471289139117156e-05,0.00022792391929930857
0.023080145768675037,3.3734898744068126e-05,0.0002220690863697248
0.02256196354456651,3.3200774346570196e-05,0.00021888911869998647
0.029942240037131758,4.481240483502036e-05,0.0003003374180098906
0.029073552280679687,4.339236712757086e-05,0.0002907727296202694
0.028253848340830945,4.23560711980173e-05,0.0002838080243907923
0.02747909865715602,4.164809734959374e-05,0.0002790347504822972
0.026745703851994186,4.0984889167951134e-05,0.00027457084238123407
0.026050438816606642,3.9839332328859394e-05,0.000266876749337535
0.02539040529738139,3.9199248826788596e-05,0.0002625824528004905
0.02476299151179645,3.837488885728178e-05,0.0002570222385557504
0.02416583760749416,3.691427145271423e-05,0.00024722100316327487
0.02359680600135481,3.596862503471432e-05,0.00024087840958889373
0.024715105311420738,3.46311021653801e-05,0.00023473077837392385
0.024120095887983313,3.4227070741943956e-05,0.0002319439774910023
0.0235530623325092,3.359428882492857e-05,0.00022759706716016516
0.02301207692927328,3.298202814571602e-05,0.00022341009214971652
0.02274316930310113,3.2964757499565445e-05,0.00022331603267651922
0.02236595491925853,3.24356044425735e-05,0.00022011662884004107
0.026731428410372644,3.611152144590408e-05,0.0002475402672891826
0.027214318947981826,3.848934197168839e-05,0.00027055671469212615
0.026493011856812496,3.788967703191533e-05,0.0002665285302440531
0.0282673846729756,4.1818277767060314e-05,0.00027931801058062207
0.027489797055280138,4.12279795667747e-05,0.00027557926163933376
0.02675384435443998,4.027756203624231e-05,0.00026950841484645825
0.02605626982831998,3.959263045729322e-05,0.00026514307849048675
0.02793698857523605,3.993341038363615e-05,0.00027311598927881624
0.0268809104632825,4.295368763301581e-05,0.0002790708181182004
0.026553280412693073,4.210911123938762e-05,0.0002726954115431196
0.02586381674545903,4.158278333777962e-05,0.0002694848454066679
0.025926090426902377,4.107883513042503e-05,0.00026756815845696796
0.02527063291043301,3.995212775454419e-05,0.00026080747547060635
0.024647500415577245,3.919616241374448e-05,0.0002562472133179706
0.024054359241031022,3.8591829389850856e-05,0.0002528763648627274
0.023489095048271173,3.8145972771204966e-05,0.0002503120386827299
0.024484548451326478,3.9161464407388305e-05,0.0002505272665995709
0.023902712106581788,3.8557715924688656e-05,0.0002459391846294161
0.02334788671972512,3.767758580376796e-05,0.00023930868093434388
0.02281823403964511,3.7227099517626576e-05,0.00023595526444673395
0.02231207891991407,3.68114282916956e-05,0.00023285791235341645
0.021827891621374773,3.6065535050987295e-05,0.00022732019475350592
0.024995510562755955,3.8913102731197645e-05,0.00026618556115784583
0.02438888456249564,3.857833118398704e-05,0.00026357722936416484
0.02381100578052205,3.800686298674901e-05,0.0002591161284771355
0.023259878074132257,3.736222843666731e-05,0.00025412018514516833
0.02273368593004973,3.693222772395909e-05,0.00025080586796434026
0.022230774485128866,3.660470714593488e-05,0.0002482719031539565
0.02174963214153992,3.6193901366457036e-05,0.0002451074311086278
0.021288875391693687,3.587855452458891e-05,0.0002426867484768031
0.028800603164322678,4.836531545160487e-05,0.0003072975077424635
0.02799691503374431,4.742839348373508e-05,0.00030031372823904
0.027233763524063988,4.658621884464781e-05,0.00029386985488111337
0.026513234160585604,4.586423108770227e-05,0.00028855014153169424
0.025829848470583283,4.5245175242904767e-05,0.0002839858762504828
0.02518080646033717,4.37796275664343e-05,0.00027326746102704363
0.024563582666293833,4.3195378694425355e-05,0.00026902487713791854
0.031813491813195545,4.7233598123003694e-05,0.00029415649310669795
0.030832621553129307,4.66856193642426e-05,0.0002892377813382133
0.03476496789640406,5.1663373043401924e-05,0.00034117187496976876
0.033658959250887306,5.115544946801743e-05,0.0003360195463891815
0.03299070432094744,5.1360650297799296e-05,0.00033791687010181683
0.031936391225457245,5.044576779441753e-05,0.00033099718488147653
0.030947378499165023,4.957859870069442e-05,0.00032437031487989526
0.03779750599042836,5.3214806580504754e-05,0.00035899821873326573
0.03641753109513226,5.2424129548109475e-05,0.00035289837464993736
0.0370943692522848,5.2263588045694716e-05,0.00035318435682521747
0.03576673201426062,5.1651369191346105e-05,0.0003475472964549864
0.03453084535340804,5.078744269070256e-05,0.00033967371516670746
0.03337751586786699,5.025941834041772e-05,0.00033486924993603715
0.03229873869624222,4.954263344070477e-05,0.00032845469299376995
0.03578337240268259,4.85706431925588e-05,0.0003308041723313503
0.03454524705342711,4.801641799502293e-05,0.00032606472551918584
0.03338993598633497,4.7143655565084286e-05,0.0003185771190274014
0.03230939930552774,4.6656638881099596e-05,0.0003144771371575762
0.03129660521298406,4.608261403444377e-05,0.0003096117883271146
0.030345376808007075,4.555621106256866e-05,0.00030517524990289295
0.03250568970228065,5.115447792364915e-05,0.0003335451880553982
0.031480747294716976,5.0362989870785224e-05,0.00032677961492442884
0.03051846442398404,4.956004332031547e-05,0.00031994831489352463
0.03339899815151554,5.0090074820031935e-05,0.0003312913850629836
0.03231788436233365,4.900466475439414e-05,0.00032412251816377695
0.03438364282903016,5.00670238136519e-05,0.00033004163450304266
0.033239962667633606,4.931737814441221e-05,0.00032366936913939137
0.03216991621694047,4.858118327982654e-05,0.00031747095952512524
0.03181560680633558,4.9941280654514685e-05,0.00032274453415812694
0.030833945912084104,4.9147127535683913e-05,0.0003166604509944855
0.03504643239966226,5.015495564639483e-05,0.00033427409683327167
0.03584143763987394,5.050095766182029e-05,0.00033958267345937513
0.03752484232985966,5.014781318533297e-05,0.0003428704759011225
0.036164347030355606,4.942867540101418e-05,0.0003370815386132466
0.0349267860541145,4.862200842290517e-05,0.0003302423489641106
0.033989389141496476,4.9968233373869525e-05,0.00032751976375191004
0.0328693529508558,4.9279598612820676e-05,0.00032129705010128365
0.031941127981173136,4.972027475147111e-05,0.0003200664221500277
0.037507196497738406,5.173842477732007e-05,0.00033933607604722703
0.03614947420095589,5.107946793092474e-05,0.0003349091353082015
0.03615372233236208,5.0371308489990425e-05,0.00033247318667336173
0.03759920213893387,5.2080356386664906e-05,0.0003556404800998273
0.036234931793963726,5.118353248871817e-05,0.00034750302490896463
0.03496619880516397,5.0267670611960424e-05,0.00033929517289376293
0.033784367176685585,4.949157567181265e-05,0.0003335272725524912
0.032679813672703416,4.9118795590790994e-05,0.0003307870804267365
0.03164519861447175,4.826569334455284e-05,0.0003244538264409019
0.030674083271881866,4.7396595635570046e-05,0.00031795158068350743
0.029760795739623643,4.667538250496633e-05,0.00031258620242776255
0.033904306639965465,4.980796168571004e-05,0.00033362670656730435
0.0327920256621541,4.907927614940251e-05,0.0003279762432519352
0.03175040656534069,4.852439812593303e-05,0.0003236329966648164
0.03077292305608079,4.750301190770704e-05,0.0003157541141613589
0.032816260715291486,4.6909353771965316e-05,0.0003143686648748552
0.038791881570203746,5.178577600909216e-05,0.0003550040065759617
0.037341356313473545,5.014380328180736e-05,0.000342221226036635
0.036164347030355606,4.924089370642011e-05,0.0003363637986591026
0.035901786316642564,5.237572137223805e-05,0.0003467323364393155
0.03465643227085043,5.1370178293714554e-05,0.00033713957217306026
0.033494578956702194,5.0580699255631364e-05,0.00032973038600271815
0.032408100725506706,4.848184652242711e-05,0.0003150457300992233
0.03138989310503591,4.712450508079217e-05,0.00030559682895927784
0.030433717267893023,4.629178695550115e-05,0.0002998275804409956
0.02976408631603845,4.827427918243554e-05,0.00031167481132059465
0.028903035201023306,4.7123939037508114e-05,0.00030243938368629524
0.028834537718471824,4.698738731216232e-05,0.00029969383629046496
0.028558650293213535,4.6708237116985715e-05,0.0002991332459502477
0.027768581705669586,4.577634693870555e-05,0.0002928298900895408
0.027021050468771828,4.506124266711853e-05,0.00028801121307591126
0.026312711316101217,4.41940270713135e-05,0.0002821632900816823
0.025640560796650152,4.352912026093898e-05,0.00027768658558804536
0.025001894704397676,4.2681922215338654e-05,0.00027200456701155816
0.024394271715438728,4.2199301479886e-05,0.00026876452515590217
0.02381548220168475,4.1203954074289134e-05,0.00026215413290289356
0.02326352138131018,4.028939314159096e-05,0.00025605865206619757
0.022736566118305972,3.981043829651373e-05,0.000252847555485482
0.0222329548053503,3.9247389496840954e-05,0.00024909081662111506
0.021751169862291076,3.839882334740575e-05,0.00024346209172848956
0.022392233881409176,4.012346628895946e-05,0.0002574338248093969
0.028767324792757856,4.3329061121602874e-05,0.0002932123959621366
0.02796256209867684,4.272719055871994e-05,0.0002896932568845328
0.027329843858838,4.228029269454567e-05,0.0002869810407813935
0.026602481703094958,4.126456734520517e-05,0.00028052508674225227
0.025912832190965268,4.047086525155975e-05,0.00027546728350420226
0.02702885061135908,4.330548337361185e-05,0.00028867787607844616
0.0263149619833285,4.277682360324787e-05,0.00028529536544809146
0.02631560510182801,4.206790945470124e-05,0.0002823906029955571
0.03325253732906106,3.459004482651875e-05,0.00024075933358115364
0.03327231674485355,3.4334325324484765e-05,0.0002392997382563943
0.032200460549355873,3.367872197411657e-05,0.00023479603175138817
0.031195508029531045,3.312116396259044e-05,0.0002309669567176898
0.030252022157284984,3.183574253502177e-05,0.00022241943592286723
0.02936393102414298,3.161804211295251e-05,0.000220960058869596
0.028526495189098937,3.1300879942827643e-05,0.00021884372134425574
0.027735500879770315,3.035277559977992e-05,0.00021250802686799086
0.026987189078943923,3.000126277810821e-05,0.0002101495339677167
0.02700868121866228,3.166957545141765e-05,0.00021520165192509487
0.030307368750589612,3.132637763593531e-05,0.0002126874065073988
0.032447163690627626,3.3506767497355025e-05,0.00023353765521752598
0.03245058618092107,3.302098623095501e-05,0.0002300985174328029
0.03148834222293025,3.332577218675142e-05,0.00022936009699778007
0.03057435706360546,3.2775640215712215e-05,0.0002285253733269215
0.030573488948666513,3.2172298971681216e-05,0.00022431676590440566
0.030575876383380603,2.939060118434102e-05,0.00021040457260213408
0.029667727910711622,2.8950401453374655e-05,0.00020709960682215072
0.03153652866645647,2.8544977503784242e-05,0.00020405483991920475
0.030737785123328566,2.749689808172282e-05,0.00019632296256363288
0.030464499491595704,4.3690413068170506e-05,0.00027944312033766403
0.029561234326609235,4.323566016469993e-05,0.00027622707055587867
0.028712669426235387,4.2599057247265735e-05,0.0002725056432993378
0.03170646557144124,4.393410561716598e-05,0.00028600385313772437
0.030730767163883756,4.309118234291772e-05,0.00028006954745819686
0.029813326060409442,4.249972831077308e-05,0.00027592370012036654
0.028949075846683686,4.213112012654089e-05,0.0002733555107356612
0.030804175327354008,4.8410831080934376e-05,0.00031931729140577853
0.03058412675477385,5.030305244796535e-05,0.0003280252765865211
0.029677540154491092,4.976497781258993e-05,0.0003242993524996283
