nodev,nPathsTime,nPathsDist,nPathsHops,cbHops,cbDist,cbTime
3610,235653,235653,235883,0.012474343518786266,0.012462180289518702,0.012462180289518702
1060,770285,768205,763697,0.040387050878047656,0.04062545017169191,0.0407354480711551
2635,140170,166910,146219,0.007732587914234638,0.008826802595865813,0.0074126949844976996
3682,796689,796689,797262,0.04216208909702936,0.04213178679107147,0.04213178679107147
2672,25938,25938,25938,0.0013716949597481726,0.0013716949597481726,0.0013716949597481726
16,46651,52980,33079,0.0017493367867032848,0.002801773419980653,0.0024670730807005935
7130,8647,314690,8647,0.00045728453685490197,0.016641941818303356,0.00045728453685490197
3499,272858,484930,83540,0.004417896404401355,0.025644846820521292,0.014429714832560985
7537,29470,42790,48934,0.0025878063520825456,0.002262889479822049,0.0015584798544135494
712,587325,694302,796919,0.042143950020339035,0.036717193073601495,0.031059863606835353
410,609984,718420,1847137,0.0976832644330465,0.03799263987131938,0.03225815322411247
626,152176,165954,135756,0.00717926674977149,0.008776245868997156,0.00804761555226455
1512,223141,201685,393153,0.020791348157524606,0.010665829977516006,0.011800500617363211
602,484537,553050,207969,0.010998150554548064,0.029247278027940735,0.02562406356355541
3879,232710,88484,232634,0.012302524684480544,0.004679352950048473,0.012306543838499391
4048,232741,252754,61742,0.003265139571469337,0.013366542827364854,0.012308183230270237
3264,278323,278323,278260,0.01471539206953221,0.014718723736679413,0.014718723736679413
3076,64732,75857,74332,0.003930944164854698,0.004011591663259199,0.0034232615519476715
3098,64780,64780,64780,0.0034257999650122066,0.0034257999650122066,0.0034257999650122066
2714,195268,148676,193487,0.01023229017953561,0.00786252293297553,0.010326475880950965
1690,288793,274631,283943,0.015015929599652068,0.014523477465132252,0.01527241508638114
4029,114392,114164,103566,0.005476943488367616,0.006037403939574769,0.0060494614016313114
1453,162700,228196,133592,0.0070648266274453645,0.012067827243222067,0.008604162616663878
663,135308,130461,117815,0.006230481983295973,0.006899248058589958,0.007155574894502495
718,560076,398000,175132,0.009261611600378477,0.021047674993437144,0.029618838240262065
3884,232710,88484,232634,0.012302524684480544,0.004679352950048473,0.012306543838499391
7575,25787,31860,43505,0.00230070125776252,0.0016848716715851945,0.001363709535315989
1408,87856,95997,388522,0.020546444180402478,0.005076667478253733,0.004646142045787472
3150,253595,230570,235454,0.012451656452021984,0.012193372922705534,0.01341101793959973
1002,17295,17295,17295,0.0009146219573153151,0.0009146219573153151,0.0009146219573153151
3130,295371,301593,315411,0.016680070897876893,0.015949325236923842,0.015620283443433474
3008,40841,41113,35095,0.0018559501354137604,0.0021742036733798527,0.0021598193326808203
302,705824,338121,609740,0.03224524962436775,0.017881057579035076,0.03732651797630095
3834,95393,110558,95198,0.005034413477450325,0.005846705658101568,0.005044725780524999
3665,591983,591983,591983,0.031306195441306285,0.031306195441306285,0.031306195441306285
1384,1084711,829635,1451902,0.07678181260884769,0.04387409005824177,0.05736342861760351
3595,235653,235653,235883,0.012474343518786266,0.012462180289518702,0.012462180289518702
686,137855,131633,117815,0.006230481983295973,0.006961227644249024,0.007290269437739391
1143,766996,764188,761434,0.04026737527877593,0.04041301672835363,0.040561513892628936
3056,25172,25246,420980,0.02226294024808334,0.0013350995047344578,0.0013311861179266327
2457,215515,228502,347360,0.01836964921035258,0.012084009626508478,0.011397210241735192
2044,128575,170728,70558,0.0037313614376556234,0.00902871220170738,0.006799509578595932
4041,114392,114164,103566,0.005476943488367616,0.006037403939574769,0.0060494614016313114
3405,0,0,0,0.0,0.0,0.0
1443,104303,155528,99031,0.005237116337374557,0.00822488139793792,0.005515918705629333
56,618857,766547,458363,0.02423988807290661,0.04053776915375443,0.03272738945581289
68,400849,427802,309094,0.016346005161862968,0.022623712204880395,0.021198340385538406
1367,899797,895549,821282,0.04343235330140715,0.04735986003190362,0.04758450958811498
7533,17294,17294,17294,0.0009145690737098039,0.0009145690737098039,0.0009145690737098039
190,38875,104149,44176,0.0023361861570605005,0.005507774630380616,0.002055850164245902
2852,30409,63702,28503,0.0015073414078842686,0.0033687914382711883,0.001608137559988518
60,592083,798869,368660,0.019496070007740045,0.04224707305108578,0.0313114838018574
7244,121467,45034,316944,0.016761141465125484,0.0023815602905890663,0.006423612910622688
971,188150,188150,188303,0.009958141568565816,0.00995005037692261,0.00995005037692261
2555,232939,208268,213769,0.011304875466512727,0.011013962752595897,0.012318654184161445
4149,665975,812894,8645,0.0004571787696438797,0.04298876561837963,0.035219159180287195
3758,96771,79305,160996,0.008514048952872881,0.00419393433506164,0.005117599388919362
7253,63965,102795,50344,0.0026623722358532654,0.005436170228518521,0.0033826998265206205
293,278924,265498,87059,0.004603993812195086,0.014040491495998932,0.014750506783591614
4183,129574,124776,102921,0.005442833562812926,0.0065986047612590784,0.006852340300501569
1739,59159,105984,79296,0.00419345838261204,0.005604816046493574,0.0031285412184340403
228,305274,385491,103333,0.005464621608283518,0.020386153972098187,0.01614398978881038
518,565997,654358,164378,0.008692901306711586,0.03460481033506418,0.02993196206849358
2544,56172,56172,56172,0.0029705778887722393,0.0029705778887722393,0.0029705778887722393
1451,957559,1095479,456550,0.024144010096114894,0.05793287928174756,0.05063917240964995
1051,61288,83287,66615,0.0035228413811251645,0.004404516852207034,0.0032411304145672755
7094,133685,133685,133685,0.007069744802757901,0.007069744802757901,0.007069744802757901
376,531221,86704,12967,0.000685741712663064,0.004585220132238629,0.028092881803237872
2207,159388,226223,156905,0.008297702122726772,0.01196348788954857,0.008429012115210953
2153,442166,456997,379835,0.02008704429932713,0.02416764906777838,0.023383332314442534
2078,325952,511595,372037,0.019674657943551194,0.02705498816147607,0.01723751698356991
3574,80033,91333,76918,0.004067701168706529,0.004830018342149736,0.004232433599873756
1682,102580,236885,158819,0.00839892134367511,0.012527332891508437,0.005424800253333624
3299,106601,105004,109600,0.005796043164021887,0.005552990113092648,0.005637445231093953
1564,60361,85502,47292,0.00250097147183324,0.004521654038414228,0.003192107312258441
3041,297918,302765,315411,0.016680070897876893,0.01601130482258291,0.01575497798667037
937,877964,669201,339739,0.017966623252752115,0.03538976169166616,0.046429901828990074
975,188150,188150,188303,0.009958141568565816,0.00995005037692261,0.00995005037692261
7154,168390,152225,80949,0.004280874982521969,0.008050206848934597,0.008905070332022313
3395,147208,147208,146913,0.007769289136459375,0.007784889800085164,0.007784889800085164
839,90103,39515,29907,0.0015815899900219212,0.0020896956717730373,0.004764971507371023
3384,79800,62622,129383,0.00684223953184894,0.003311677144319148,0.004220111719789659
4757,263698,192167,82095,0.004341479594437744,0.010162483820260894,0.013945301006078865
538,127327,128757,1203368,0.06363843859673987,0.0068091343947989606,0.006733510838918018
3847,101317,113322,100939,0.005338018256689829,0.005992875943734382,0.005358008259573043
3397,99271,99271,99271,0.005249808402697233,0.005249808402697233,0.005249808402697233
372,560546,110312,25562,0.0013518107240759805,0.005833696291145825,0.029643693534852307
2688,49231,30242,30242,0.001599305997868156,0.001599305997868156,0.002603512782919357
1691,288793,274631,283943,0.015015929599652068,0.014523477465132252,0.01527241508638114
3616,121286,117342,111928,0.005919156197651841,0.006205468037889199,0.00641404097802517
2837,107172,116459,52273,0.002764384710884271,0.006158771814222855,0.005667641769840818
748,133674,133674,133674,0.007069163083097279,0.007069163083097279,0.007069163083097279
3173,92479,88724,42281,0.002235971724616874,0.0046920450153711485,0.004890622954065512
3010,40841,41113,35095,0.0018559501354137604,0.0021742036733798527,0.0021598193326808203
690,137855,131633,117815,0.006230481983295973,0.006961227644249024,0.007290269437739391
1645,151475,300310,76991,0.004071561671908842,0.015881475571053037,0.008010544144801235
4066,362315,377530,164663,0.008707973134282263,0.019965147588623933,0.019160523530771807
2071,34462,37943,38173,0.0020187258731770756,0.0020065626439095116,0.0018224748131252032
4057,232741,252754,61742,0.003265139571469337,0.013366542827364854,0.012308183230270237
700,247687,239140,265625,0.014047207713898849,0.012646585421936076,0.013098581598239864
480,967778,744700,86385,0.004568350262080572,0.03938242102415237,0.051179589974368375
1622,143501,128749,150244,0.00794544442641701,0.006808711325954872,0.0075888502744553355
2420,215493,610339,69570,0.0036791124354106086,0.03227692690406893,0.011396046802413946
3881,232710,88484,232634,0.012302524684480544,0.004679352950048473,0.012306543838499391
1109,27034,22044,21659,0.0011454060117659676,0.00116576619988776,0.0014296553913883915
990,19588,336460,130330,0.0068923203062679975,0.01779321791028106,0.001035884064752379
2871,46510,49532,52842,0.0027944754824201145,0.002619430748178213,0.0024596164923235218
152,223900,616593,29714,0.0015713834541582696,0.03260766097293565,0.011840639273946173
1893,143281,75060,44575,0.002357286715659449,0.003969443429666814,0.007577215881242883
2967,99248,99248,99248,0.0052485920797704765,0.0052485920797704765,0.0052485920797704765
1869,36933,88413,34268,0.0018122153936560403,0.004675598214057181,0.0019531502023432514
3757,96771,79305,160996,0.008514048952872881,0.00419393433506164,0.005117599388919362
563,4322,550024,4322,0.00022856294301918428,0.029087252237664,0.00022856294301918428
2172,399439,404456,343864,0.018184768125485605,0.02138909155061712,0.021123774501767688
169,1853058,1642201,3438814,0.18185688300221498,0.08684550985401375,0.09799638826127802
3824,101317,113322,100939,0.005338018256689829,0.005992875943734382,0.005358008259573043
2939,470986,499306,328106,0.017351428269840923,0.026405101533349566,0.024907437825273836
2370,102852,115239,71176,0.003764043505861513,0.006094253815499254,0.005439184594032656
1102,391164,39049,38946,0.0020596049002371934,0.002065051911604842,0.02068616266616293
3197,70899,71179,70013,0.0037025398726520473,0.0037642021566780463,0.0037493947471349248
1281,174800,148907,264198,0.01397174280883444,0.007874739045848605,0.009244054243348777
3062,42157,44616,22209,0.0011744919947970995,0.002359454943485406,0.0022294141575334918
3752,96771,79305,160996,0.008514048952872881,0.00419393433506164,0.005117599388919362
3021,297918,302765,315411,0.016680070897876893,0.01601130482258291,0.01575497798667037
450,46113,90201,50360,0.0026632183735414436,0.004770154100711115,0.0024386217009355958
2264,59593,96731,58423,0.003089618884777835,0.005115484044698916,0.0031514927032258787
7254,63965,102795,50344,0.0026623722358532654,0.005436170228518521,0.0033826998265206205
564,63533,78306,41904,0.002216034605339171,0.004141103613156003,0.0033598541089398045
2657,195613,187520,81436,0.004306629298405897,0.009916733705450586,0.010344720724852312
2796,102411,104178,626442,0.033128511603614956,0.0055093082549404395,0.00541586292400224
2817,17299,17299,17299,0.0009148334917373597,0.0009148334917373597,0.0009148334917373597
3527,32111,31544,31720,0.0016774679668136337,0.0016681604522436717,0.0016981454565684927
1662,34570,34570,110936,0.0058666956609847816,0.0018281862425204073,0.0018281862425204073
3732,113924,113883,78160,0.0041333826067513745,0.006022543646426137,0.006024711874252094
3605,235653,235653,235883,0.012474343518786266,0.012462180289518702,0.012462180289518702
2821,103770,104668,175992,0.009307091501118065,0.005535221221640902,0.005487731743891891
3882,232710,88484,232634,0.012302524684480544,0.004679352950048473,0.012306543838499391
2902,74498,70415,54466,0.0028803584577702197,0.003723799082067529,0.003939722843369548
3262,399103,439458,214745,0.011356489865491606,0.023240123510718344,0.02110600561031594
1747,185606,168827,214931,0.011366326216116681,0.008928180467630685,0.009815514484502248
3833,95393,110558,95198,0.005034413477450325,0.005846705658101568,0.005044725780524999
2301,152711,386276,50462,0.002668612501303581,0.020427667602424437,0.008075908281213014
1342,176546,137251,358547,0.018961258105205797,0.007258327740010657,0.009336389018571242
862,134841,97716,97159,0.005138118227857687,0.005167574396127397,0.007130878250728789
4038,114392,114164,103566,0.005476943488367616,0.006037403939574769,0.0060494614016313114
2669,85885,104816,69137,0.003656213834224281,0.005543047995256552,0.004541908459324998
3202,70899,71179,70013,0.0037025398726520473,0.0037642021566780463,0.0037493947471349248
2507,86325,101383,59237,0.00313266613966391,0.005361498577536779,0.004565177245749903
1376,233680,195346,110718,0.005855167034983351,0.010330600802180834,0.012357840935845205
4100,47937,47937,47642,0.002519480733762142,0.0025350813973879305,0.0025350813973879305
7564,104612,148400,58149,0.00307512877686778,0.007847927057854453,0.0055322597397322775
4130,79864,97330,15639,0.000827046706588853,0.0051471613244000935,0.0042234962705423726
2756,56172,56172,56172,0.0029705778887722393,0.0029705778887722393,0.0029705778887722393
224,661938,634742,163547,0.00864895503053182,0.03356744552935749,0.03500566806483869
103,132224,588463,70987,0.003754048504419906,0.03112004514990704,0.006992481855106113
1247,496406,584558,1307531,0.06914695359759765,0.030913534670386007,0.026251739077367234
3615,121286,117342,111928,0.005919156197651841,0.006205468037889199,0.00641404097802517
2713,206763,158760,206026,0.010895397709039903,0.008395801210949953,0.010934372926301618
3368,99271,99271,99271,0.005249808402697233,0.005249808402697233,0.005249808402697233
988,217933,443585,118428,0.006262899633474307,0.023458374150662854,0.011525082799861149
1240,203366,387276,863900,0.04568614680108128,0.02048055120793559,0.010754727318380248
2986,154160,99586,53621,0.0028356718111132995,0.005266466738433245,0.008152536625598669
1812,77961,80374,45104,0.0023852621429748468,0.004250466909353058,0.004122858769254657
1383,17301,4326,4326,0.00022877447744122886,0.00022877447744122886,0.000914939258948382
2524,86325,101383,59237,0.00313266613966391,0.005361498577536779,0.004565177245749903
3464,462636,356295,321770,0.017016357745322286,0.01884216422559469,0.024465859719255745
3399,99271,99271,99271,0.005249808402697233,0.005249808402697233,0.005249808402697233
3520,4327,4327,4327,0.00022882736104674,0.00022882736104674,0.00022882736104674
666,135308,130461,117815,0.006230481983295973,0.006899248058589958,0.007155574894502495
6919,275108,51853,30265,0.0016005223207949126,0.0027421735965695885,0.01454870294496107
523,282666,532937,128650,0.006803475849009268,0.028183630070295004,0.01494839723541433
955,188150,188150,188303,0.009958141568565816,0.00995005037692261,0.00995005037692261
3366,99271,99271,99271,0.005249808402697233,0.005249808402697233,0.005249808402697233
2495,25941,78192,25941,0.001371853610564706,0.004135074882127732,0.001371853610564706
1115,2013882,2271090,1471832,0.07783578286668487,0.12010342764031448,0.10650134123400297
3079,164630,201461,176784,0.009348975316682894,0.010653984049881509,0.008706227975300395
468,58080,60937,112143,0.005930526172836738,0.0032225682690328627,0.0030714798080875108
3673,275108,86356,86356,0.0045668166375207484,0.0045668166375207484,0.01454870294496107
3691,29330,18364,13541,0.0007160969022264633,0.0009711545316067329,0.0015510761496419887
695,142183,135961,122143,0.006459362227948224,0.007190107888901276,0.007519149682391642
3134,295371,301593,315411,0.016680070897876893,0.015949325236923842,0.015620283443433474
2841,27032,31725,21461,0.0011349350578747602,0.0016777323848411894,0.001429549624177369
42,15028,15342,14775,0.0007813552714272206,0.0008113402757520419,0.0007947348236215413
2293,876410,711951,1567986,0.08292075307100386,0.03765053582726776,0.04634772070602575
7189,30960,30859,55064,0.002911982853865887,0.0016319351824685348,0.0016372764266251608
2175,795964,607107,55907,0.002956563733311785,0.0321060070910569,0.04209344617707589
2286,143243,216027,142113,0.0075154478300058615,0.011424286647756899,0.00757520630423346
3931,34624,34624,34624,0.0018310419572180093,0.0018310419572180093,0.0018310419572180093
1465,120764,120764,120764,0.00638643573594835,0.00638643573594835,0.00638643573594835
4030,114392,114164,103566,0.005476943488367616,0.006037403939574769,0.0060494614016313114
3970,114202,114202,103561,0.005476679070340061,0.0060394135165841925,0.0060394135165841925
3383,112364,95681,70958,0.0037525148798600826,0.005059956258912209,0.0059422134496547015
412,1028096,612455,72784,0.00384908034352344,0.03238882861333052,0.054369423291589836
2183,795964,607107,55907,0.002956563733311785,0.0321060070910569,0.04209344617707589
3955,4325,4325,4325,0.00022872159383571772,0.00022872159383571772,0.00022872159383571772
3734,113924,113883,78160,0.0041333826067513745,0.006022543646426137,0.006024711874252094
1227,444255,664570,260268,0.013763910239175624,0.03514485771454403,0.023493806166355324
3273,70899,71179,70013,0.0037025398726520473,0.0037642021566780463,0.0037493947471349248
3736,113924,113883,78160,0.0041333826067513745,0.006022543646426137,0.006024711874252094
1287,174800,148907,264198,0.01397174280883444,0.007874739045848605,0.009244054243348777
3687,591983,591983,591983,0.031306195441306285,0.031306195441306285,0.031306195441306285
3629,257056,259864,262618,0.013888186712126825,0.013742545262549121,0.013594048098273815
2094,142076,305281,72565,0.0038374988339164983,0.016144359974048957,0.007513491136601949
1193,1167322,1018234,386129,0.0204198937124143,0.053847885174038886,0.061732196152485014
2861,38879,38879,41347,0.002186578437069461,0.0020560616986679465,0.0020560616986679465
2149,442166,456997,379835,0.02008704429932713,0.02416764906777838,0.023383332314442534
7037,163156,159555,190335,0.01006560105496447,0.008437843677331315,0.008628277540776962
1600,13367,19698,14432,0.0007632161947368967,0.0010417012613586052,0.0007068951548675233
3596,235653,235653,235883,0.012474343518786266,0.012462180289518702,0.012462180289518702
3087,40140,40229,40440,0.0021386130068708495,0.0021274545661079973,0.002122747925217505
2899,47977,50475,34527,0.001825912247483428,0.0026692999881752257,0.0025371967416083765
367,733539,245684,107086,0.00566309377976686,0.012992655736401034,0.038792187103042435
1735,164709,195745,92443,0.00488871914426711,0.010351701360779784,0.008710405780135776
6873,133685,133685,133685,0.007069744802757901,0.007069744802757901,0.007069744802757901
7103,107888,107888,107888,0.0057055064313868,0.0057055064313868,0.0057055064313868
746,133674,133674,133674,0.007069163083097279,0.007069163083097279,0.007069163083097279
4118,47458,47458,47458,0.0025097501503480906,0.0025097501503480906,0.0025097501503480906
2687,49231,30242,30242,0.001599305997868156,0.001599305997868156,0.002603512782919357
1587,87734,82562,63288,0.003346897625589573,0.004366176238211451,0.004639690245915111
6927,275108,51853,30265,0.0016005223207949126,0.0027421735965695885,0.01454870294496107
2513,152723,164131,116988,0.006186747241538253,0.008679839056150331,0.008076542884479149
4021,114392,114164,103566,0.005476943488367616,0.006037403939574769,0.0060494614016313114
1091,313451,313451,313451,0.01657641903107504,0.01657641903107504,0.01657641903107504
7167,25499,24601,549280,0.029047906835163704,0.0013009895791797669,0.0013484790569287782
7151,113635,213639,35254,0.001864358628690033,0.011298000597796277,0.006009428512259372
1525,125040,123102,232157,0.012277299204651726,0.006510077605633415,0.006612566033114021
3617,121286,117342,111928,0.005919156197651841,0.006205468037889199,0.00641404097802517
116,768007,936862,279430,0.014777265887980255,0.049544640426385705,0.040614979217800704
6848,113635,213639,35254,0.001864358628690033,0.011298000597796277,0.006009428512259372
3563,265265,481122,83464,0.004413877250382507,0.025443466050734838,0.014028169615914835
2649,140170,166910,146219,0.007732587914234638,0.008826802595865813,0.0074126949844976996
1886,143281,75060,44575,0.002357286715659449,0.003969443429666814,0.007577215881242883
2775,810530,555346,521812,0.027595299958983476,0.029368698786194334,0.04286374877495128
1848,55093,55399,60681,0.0032090300660220085,0.0029296988617121215,0.00291351647842571
1278,174800,148907,264198,0.01397174280883444,0.007874739045848605,0.009244054243348777
1577,26426,26992,17535,0.0009273140226379908,0.001427434279956923,0.001397502159237613
629,621041,636371,123390,0.006525308084020626,0.03365359292273515,0.03284288725024924
1023,184111,307658,245355,0.012975257030187867,0.016270064304348957,0.009736453494263081
3414,179277,216225,72933,0.003856960000744601,0.011434757601648107,0.009480814145222189
2084,347534,213976,15766,0.0008337629244887689,0.011315822372853534,0.01837885095771152
569,90282,271162,122825,0.006495428846906827,0.014340024237614078,0.004774437672757518
946,217060,838339,425628,0.02250874324649916,0.04433438896061081,0.011478915412249916
715,560076,398000,175132,0.009261611600378477,0.021047674993437144,0.029618838240262065
1960,67181,80508,64997,0.003437275707408126,0.004257553312491552,0.0035527735018444744
2561,8648,8648,8648,0.0004573374204604131,0.0004573374204604131,0.0004573374204604131
1452,184162,224231,160274,0.00847586698969383,0.011858143747370363,0.00973915055814415
2249,302108,304886,382717,0.02023945485041026,0.016123470949872053,0.01597656029376208
3569,25162,23620,22144,0.0011710545604388747,0.00124911076217333,0.0013306572818715212
6877,133685,133685,133685,0.007069744802757901,0.007069744802757901,0.007069744802757901
2133,773726,339506,57936,0.0030638645688939054,0.017954301372668017,0.040917420557718964
2101,248039,418060,335825,0.01775963682078148,0.022108520119990784,0.013117196627379788
546,961004,597936,1337364,0.07072463020081174,0.03162101154491415,0.05082135643063585
3551,277833,493645,491577,0.0259963641463539,0.026105727442550953,0.014692810769978951
2884,43195,43195,43205,0.0022848361761091756,0.002284307340054064,0.002284307340054064
941,188150,188150,188303,0.009958141568565816,0.00995005037692261,0.00995005037692261
863,134841,97716,97159,0.005138118227857687,0.005167574396127397,0.007130878250728789
3166,150474,253636,176344,0.00932570653025799,0.013413186167425687,0.007957607655684575
3614,121286,117342,111928,0.005919156197651841,0.006205468037889199,0.00641404097802517
1983,292168,332951,582886,0.030825113281971364,0.01760764933854244,0.015450897254981265
3229,334736,360591,245123,0.01296298803370928,0.019069352194870586,0.017702046574379838
2199,200877,598153,114908,0.006076749342075064,0.03163248728731007,0.010623100024262998
1524,222217,202204,393153,0.020791348157524606,0.010693276568776293,0.01175163616587091
1062,770285,768205,763697,0.040387050878047656,0.04062545017169191,0.0407354480711551
481,984840,761536,129551,0.0068511239775748125,0.04027276940653807,0.05208189005159959
2211,393154,444337,383835,0.020298578721371724,0.023498142622007237,0.020791401041130118
93,69232,67669,110522,0.005844801848303166,0.003578580701333915,0.00366123777674784
265,539834,690648,206809,0.010936805572155131,0.03652395637906376,0.028548368297505396
2747,136873,141268,44089,0.0023315852833810306,0.007470761183348941,0.007238337737127443
2415,77794,210944,69077,0.003653040817893612,0.011155479280943731,0.004114027207134294
1187,34593,34593,34593,0.0018294025654471636,0.0018294025654471636,0.0018294025654471636
3604,235653,235653,235883,0.012474343518786266,0.012462180289518702,0.012462180289518702
1553,77731,77731,77731,0.0041106955399870925,0.0041106955399870925,0.0041106955399870925
2442,151114,168887,117070,0.006191083697190167,0.008931353483961355,0.00799145316321171
4012,231817,253273,61742,0.003265139571469337,0.01339398941862514,0.012259318778777936
3004,40841,41113,35095,0.0018559501354137604,0.0021742036733798527,0.0021598193326808203
2876,43688,45444,48612,0.002570777831107956,0.0024032425688486373,0.0023103789575710603
1007,172096,146712,121912,0.006447146115075149,0.007758659531751634,0.00910105697404663
3817,95393,110558,95198,0.005034413477450325,0.005846705658101568,0.005044725780524999
1074,313451,313451,313451,0.01657641903107504,0.01657641903107504,0.01657641903107504
777,133674,133674,133674,0.007069163083097279,0.007069163083097279,0.007069163083097279
3845,95393,110558,95198,0.005034413477450325,0.005846705658101568,0.005044725780524999
734,554573,410495,554649,0.029331838913153063,0.021708455644298946,0.029327819759134215
294,224386,263169,93159,0.0049265838058130925,0.013917325578763467,0.01186634070622459
7251,56598,95171,58881,0.003113839576101941,0.005032985620101524,0.0029931063047199885
3705,97177,79102,160996,0.008514048952872881,0.004183198963142877,0.005139070132756888
685,137855,131633,117815,0.006230481983295973,0.006961227644249024,0.007290269437739391
3074,78640,57121,81133,0.00429060556593602,0.0030207644304023193,0.0041587667373967265
414,1028096,612455,122505,0.00647850609314326,0.03238882861333052,0.054369423291589836
70,400849,427802,309094,0.016346005161862968,0.022623712204880395,0.021198340385538406
2031,157051,154949,111942,0.005919896568128997,0.008194261790346965,0.0083054231291314
3671,688801,688801,689374,0.036456582665642556,0.03642628035968467,0.03642628035968467
275,8653,1440813,8653,0.00045760183848796886,0.07619538630733455,0.00045760183848796886
2241,103169,105868,100961,0.005339181696011074,0.005598681548254281,0.0054559486969796905
264,4326,4326,4326,0.00022877447744122886,0.00022877447744122886,0.00022877447744122886
383,543700,99863,27793,0.0014697940479713532,0.005281115497159833,0.028752816316411495
328,256517,4325,4325,0.00022872159383571772,0.00022872159383571772,0.013565543834903307
1063,770285,768205,763697,0.040387050878047656,0.04062545017169191,0.0407354480711551
2762,103549,166021,60895,0.0032203471576013943,0.008779789070566403,0.005476044467073927
3702,97177,79102,160996,0.008514048952872881,0.004183198963142877,0.005139070132756888
3722,91872,52338,84993,0.0044947362832090535,0.0027678221452424956,0.004858522605520245
1403,33744,38696,106123,0.005612166867659623,0.0020463839988594064,0.0017845043843681984
4235,51862,51862,51862,0.002742649549019189,0.002742649549019189,0.002742649549019189
2085,98756,101192,91437,0.004835518237122895,0.00535139780888415,0.005222573345858992
51,316277,376200,48185,0.0025481965315546956,0.019894812393294103,0.016725868100249546
7188,12968,12968,12968,0.0006857945962685751,0.0006857945962685751,0.0006857945962685751
1483,77731,77731,77731,0.0041106955399870925,0.0041106955399870925,0.0041106955399870925
