stop,normBetwCentral
2146,0.00909687916921125
4659,0.0047079100970244935
750,0.004815422467028658
3080,0.02347646034374767
3303,0.006938699228301275
457,0.009629417076708516
7583,0.0017721825042841012
3325,0.008774923778859377
6850,0.006167709143554239
3066,0.002115397104051455
4739,0.0056754685434564685
4751,0.015595057963604657
872,0.009046957045608723
1060,0.015042900238462753
1154,0.03186332422536624
3417,0.0038876853755465774
3024,0.010894075618902124
3935,0.0008665507599056809
1177,0.020284723216727803
7325,0.0040845181552590735
3836,0.0060183129579852454
354,0.007051182657223488
3185,0.002297845543064918
7273,0.03187696819558812
2153,0.017133283397107436
317,0.02334017929234544
3262,0.010918084775804185
1346,0.008295533894900814
2578,0.005427814618847759
2448,0.0030054281848040858
1075,0.0020669557214032432
1286,0.004212284946174008
1801,0.003018913504209429
2971,0.009121099860535357
433,0.0493852492393751
1157,0.05564412971883057
858,0.03346950509195084
1935,0.028226360023548013
7151,0.005547966170569089
7313,0.0021948282795292004
1425,0.003949347659572578
3288,0.014106014283227247
4015,0.004305571626295674
1406,0.006207583382109645
1052,0.011618263712771791
7072,0.009955074319446169
3301,0.007063398770096562
1276,0.003499413943883725
2910,0.005980924248888863
3832,0.0009481501632093832
3676,8.725794909339521e-06
2523,0.003968438641162102
441,0.03383461350439981
6875,0.0002984221858994116
2497,0.0027129289627219233
3877,0.0034744528820824638
6862,0.0
1808,0.0032286498836666447
2236,0.002636565036363825
2333,0.005288466318325882
447,0.00133843117188166
2909,0.006064215927568921
3223,0.003804446580472031
4263,0.001846219551999709
4170,0.0012411253377411465
6874,0.00038007447280862493
1977,0.0033074993394837677
2816,0.0008221285312763162
28,0.0021825063994451027
4600,0.004200862087383601
3006,0.002496106180126214
860,0.033495470942256814
3752,0.004952496772513556
3696,0.0019462753336268019
3140,0.012839451931235236
3256,0.0073150189651186096
7337,0.00018472243405044208
3329,0.005869657142893407
7206,0.0008757525072646209
3057,0.00390159376379601
34,0.010852826406603427
2454,0.01692714310282498
3609,0.003250913881586838
3397,0.003430876791141277
2712,0.006285269398605522
2846,0.0005865849523296604
2771,0.001730563106746827
2776,0.04125138052652187
2488,0.004183093195931855
3660,0.02471504726842428
253,0.012534577945463464
529,0.01136997518489695
368,0.016157527991821234
2166,0.001964361526711615
1622,0.002205352117025919
1303,0.05847007094652981
4038,0.00349179870469012
3442,0.012441925868607932
3050,0.003733846967114647
731,0.042474842740022285
2808,0.0016422474855432088
3495,0.008242650289389666
1201,0.02254110801307198
1855,0.005581864561701735
1551,0.00309723412397144
1045,0.010017794275582392
3723,0.004471626147600681
1568,0.005831104994475779
1811,0.0036150703891366077
3261,0.009710857829195684
