stop,normBetwCentral
3131,0.009102114646156853
849,0.02580312745181616
1469,0.0042887017561376185
7246,0.0013452531569925982
1569,0.011549250607579744
4338,0.0019263382143490991
2546,0.001985832270549141
7180,0.00040064619535246185
47,0.01566285474586995
3965,0.003336585322514899
7043,0.002859310782776783
3157,0.0024887024753546534
7304,0.000258706598160539
27,0.030055762588995175
1449,0.005321412804559328
2291,0.009651892609050755
7251,0.0022459667260584814
54,0.01592071520634231
1457,0.0026574011769352176
3062,0.0020512492905664322
4235,0.0007313802642191852
3102,0.014744478052563343
2092,0.015235132144495778
3905,0.0004358137930173756
3437,0.010279462355651555
1490,0.01044176214096527
949,0.003972034726336861
7039,0.015067861300264017
3831,0.0027023522416196937
3748,0.0060566006883753165
4131,0.00473583264073438
2623,0.006775236003666314
1985,0.0024663855938289484
602,0.026089386408448007
372,0.010436156478781088
466,0.023744315805661633
611,0.046920767455344556
797,0.0019607654415368567
7038,0.0057079390772403135
3205,0.009361826032822105
4458,0.0010617970314528416
564,0.004657406253761346
205,0.012206012104422698
7103,0.0013347822031013908
3846,0.004337248905996853
2626,0.0023834641003874675
2097,0.01371171412053612
876,0.006532235836342587
7252,0.002883002638045777
3251,0.006152637315983562
481,0.03271427432164613
6901,0.0011736987407144322
2045,0.010734684431891522
2231,0.0016801650306947024
2123,0.023541295644104336
4319,0.004855825541639176
869,0.008462275903077467
3377,0.0058624649725438896
3833,0.0030961764518612172
2866,0.004286533528311661
1506,0.014654311505166833
1022,0.004065691591697105
896,0.007336595476167157
1313,0.0009080643902319327
1925,0.03031653164777065
6921,0.00020688066475961335
965,0.03745185212136237
4262,0.0019712363954280643
2756,0.0017646201486960066
2879,0.0029303334649782554
2533,0.0008668151779332368
3103,0.008345561785714361
117,0.03189225155758083
3750,0.0053014228016761145
4096,0.0036712327781894473
344,0.01696950287083941
3859,0.008853191515015877
1904,0.026536199991411703
3339,0.004870791601998831
336,0.0011062721436877177
2078,0.006287278975614947
3170,0.0020442686546389604
2132,0.02040873527165145
997,0.003036946813688731
1291,0.003533418102227394
1196,0.03235630519594116
383,0.012466516745170617
6907,0.00027420149457530553
3144,0.011797010299399474
7267,0.0008609450977214993
4657,0.004344599727162902
1249,0.025128702830732482
226,0.012742992234782901
2887,0.004583422089651249
2567,0.007366104528042378
3178,0.002064787493577286
4065,0.019623572380627424
7235,0.0013427676275335743
7573,0.0012107172645722361
3672,0.0022027079367503617
7098,0.00012385340410711002
3804,0.005402642022624453
4078,0.0005931954030185539
4549,0.0013763487170331537
2968,0.001766523958494408
3862,0.0077375589731526855
242,0.012328754952814075
7266,0.02262720252284413
2464,0.0024383043993025286
160,0.00412946921994355
789,0.00633995104670405
1984,0.0018923340560054306
3894,0.004971058918047969
6927,0.0002348032084694998
3565,0.010984400817115166
1948,0.004541168088847842
2845,0.0007178420612083312
386,0.0037940285101863342
1338,0.003258687771596977
62,0.01337558592390726
3867,0.0059203196369730865
2946,0.0009262563505277678
588,0.029654799092009645
3797,0.0003872666431581412
3866,0.006253221933665767
405,0.012073750207039316
95,0.015066380559309703
4183,0.0032522888553301282
4104,0.0038014850985634064
2782,0.002766235637077161
912,0.003449174518648134
1766,0.003708833021707874
1611,0.0006580307033752221
4022,0.009417935538269433
1460,0.006730866658642461
713,0.03763049294077903
2208,0.006968525581809563
3579,0.006517481310404976
7073,0.010278298916330308
4770,0.019328904930719305
3292,0.0038709212725995443
1305,0.05235662038223001
2103,0.011070442443281803
1190,0.00527958187260001
4571,0.0011749679472466998
2206,0.006811461273441451
2275,0.0037395055129043403
7152,0.0023339650456290326
3509,0.002359666477907451
1391,0.037543869594951776
7533,0.0022511493193985736
39,0.011252520697056689
3494,0.009063879799372293
932,0.038888858333916816
2848,0.0006234448253709309
3774,5.526336775915029e-05
408,0.007911598918889876
1029,0.010797351504422233
60,0.021507180641723515
2819,0.0026891313402419067
305,0.007889334920969682
3072,0.0022109048956045897
2713,0.007297514491694418
4071,0.0026812516830207454
3406,0.0060473460574108654
801,0.0019089923917414422
1593,0.0014116220819090897
628,0.023625697878500128
7031,0.004161886870121884
270,0.037729438166690395
3146,0.012093370024683952
2774,0.001626699705522931
2099,0.013727579202189467
2932,0.005094383486099968
110,0.01028982754233174
2931,0.0035464274691831364
1858,0.01974864210766129
2309,0.004645454558915827
2714,0.005778327156175652
2393,0.011853225572057827
1928,0.02887370823860998
7085,0.0003055085890379055
1529,0.008999996403914825
690,0.006178232981050958
1258,0.00562813771652399
69,0.012244564252840326
1433,0.0019987887538993727
5794,0.0020987387683154436
3923,0.00044115503717400166
3207,0.008701309799987858
526,0.013727420551372932
2248,0.017124822020225652
3964,0.004303614932891762
5792,0.001878637202178043
3468,0.014688580081538059
647,0.008976357432251341
665,0.0023420562372722382
7306,0.003627392269220705
3306,0.003062965547600216
640,0.01975747366978165
780,0.0045985468008274384
2154,0.008709136573603508
4085,0.0015164902716376975
1429,0.0041138685563177615
763,0.0022066742071636977
1597,0.002775014315592012
3229,0.004461736913370097
1649,0.00775204908106274
7272,0.0028449264420777505
1147,0.007545379950725172
3271,0.0013408109341296616
669,0.0021656894128925575
2624,0.0027901390267682006
1486,0.002432064133852213
1383,0.034786624170811506
4126,0.001911372153989444
1316,0.004218895396862902
1917,0.042123113879767644
1343,0.005174290614027313
2840,0.008831297702334262
900,0.010523044242635905
2558,0.0037254913574438857
1411,0.009750361882512514
2600,0.01647356041835586
3191,0.0054049689012669435
7262,0.021815227643825954
1495,0.022125918826203954
97,0.006062629419403587
3211,0.007038966544350413
3036,0.006239789497865935
2802,0.0006512087182642839
3079,0.008615691242665308
2134,0.01852750677280336
7556,0.0018545751616704704
475,0.037453597280344246
2026,0.004270668446658316
2037,0.011990775829992324
650,0.0080246111838672
1073,0.0019464868680488467
3025,0.011319947294083404
7320,0.002680352661727056
1894,0.02700749868372706
135,0.0019671114741981947
706,0.029304445205498287
979,0.0020657393984764866
206,0.012602110309701202
177,0.032343930432251554
303,0.0018122153936560403
542,0.02748826354142891
1791,0.028952874996060172
2874,0.002104238663288603
980,0.0021600308671028646
1251,0.033009311956792825
649,0.008452439552452392
538,5.2883605511148605e-08
887,0.006131695408201147
3545,0.0029115069014162866
687,0.003976476949199797
1217,0.023860712621391673
3659,0.02540946189239117
93,0.0015427734235767382
905,0.002379392062763109
3552,0.0054963517715902075
2194,0.003773192369614942
1301,0.06340273636697669
272,0.039203039834258546
1516,0.00541771385019513
2990,0.004587758545303164
1896,0.026879361707573546
877,0.006531654116681964
1509,0.008801154047192906
2128,0.02078727611990025
115,0.010967901132195687
2246,0.016763891412612062
