stop,normBetwCentral
1065,0.005922170563165977
2085,0.0053629264348855794
3034,0.004541379623269886
2182,0.01968089820900151
1097,0.0019777939625114467
703,0.012626965604291442
563,0.0037091503233409404
4053,0.00780826435372109
1502,0.021042809701730118
3635,0.0445098567636968
3916,0.005490534574983982
215,0.010023399937766572
484,0.003747014984886923
3792,0.0013673585040962586
1269,0.003302158095327141
3098,0.002023220979645523
3301,0.0053695897691799855
3151,0.012103312142520048
4051,0.006444977887249192
1371,0.00833588408590582
2966,0.001547691598889275
3931,0.002811927072238793
213,0.013115610119214454
4549,0.0015106201914259598
2233,0.0015873543030226365
782,0.005300312245960379
2609,0.006604474841470816
2581,0.0050602206769397645
2870,0.002932131507565634
3578,0.005558490008065808
515,0.020691133725080985
1979,0.007298836581832196
307,0.009226867071557655
538,0.0002066162467320576
4063,0.015150677026494475
2999,0.0035494418346972718
1796,0.0036230029299632797
7617,0.0389713038749087
1911,0.03658604173193385
3896,0.004918016661720287
642,0.005697468123349106
5792,0.0012403320836584795
3866,0.00046051043679108206
2576,0.006434189631724917
3679,0.0011216083892859508
5779,0.002856560835290203
3988,0.009744544685906286
997,0.002775278733619568
2592,0.005625282001826389
7178,0.0
1257,0.0017736632452384129
783,0.009003645372695095
117,0.03237195874317246
1167,0.021648379868438282
3622,0.012754838162417398
1066,0.005124104072397233
1326,0.0037853555988825063
4181,0.004014394494351291
1369,0.004139887290229246
2239,0.0033509696632139318
1756,0.0019961974572293264
455,0.009825879671182432
7240,0.001844844578256419
3324,0.008583220708881463
2275,0.004397166031040984
790,0.009673997956154414
664,0.002238721672103454
1035,0.0022833554351548635
2885,0.005492438384782383
1145,0.016267525891284426
2046,0.010244982244858286
3541,0.0010881330669973938
317,0.022930490000450568
1925,0.02875064808858554
2067,0.003468371267448681
3454,0.019857529451408742
7291,0.002486428480317674
3002,0.0025443360283523807
1941,0.024262522256065382
1441,0.006802312409688023
1335,0.003243404409604255
1448,0.006359993933192776
1377,0.008018952638077507
3217,0.005418084035433708
2312,0.019739070175063773
1110,0.0072222611210520545
3979,0.0067225110489717
2879,0.0027307507377791803
3882,0.004236029685048514
323,0.015007362455559262
1294,0.00030133078420252474
123,0.011209579209381636
7104,0.00028023022560357653
2511,0.009310846237109358
44,0.011622124215974106
1882,0.017691945805727208
4167,0.0022818746942005514
361,0.017331702684985264
7072,0.009429993000325976
3647,0.008160310515608808
4771,0.0012459906294481722
598,0.02625142177573417
1532,0.012883556858231534
4737,0.002190809125510353
3160,0.0
85,0.003952573559508758
2170,0.002031153520472196
2756,0.0017346351443711856
3798,6.335455940235602e-05
590,0.026328737606991462
91,0.0016955012762929354
507,0.01594895505168526
122,0.01827942977935056
343,0.009792245698077342
922,0.014289520394350932
7184,0.0009525923860723198
539,0.004342061314098368
1698,0.0047850672774652605
1924,0.03346971662637289
1365,0.019997776773224316
2242,0.008139633025853948
1203,0.002419583602951582
1122,0.00183982063573286
1778,0.006602042195617303
284,0.0032018907792780034
2928,0.005065350386674347
2643,0.004251313047041236
979,0.0020210527518195664
3951,0.004812566752331057
4078,0.0006915060256637793
957,0.0022318468033870045
3585,0.007869027616453401
3257,0.008320494956702076
418,0.03559066650900301
2817,0.000619901623801684
1295,0.002610863604085407
386,0.004369455021753142
